id,description
680434,Address Book window fails to open on Mac
680573,the on line description of the items in pref.js is not current
680658,Update should offer to install add-on compatibility reporter before disabling a add-on
680681,Thunderbird creates one zombie on startup
680685,"""error attaching"" when no attachment"
680754,Account wizard email label misaligned
680826,Empty Address Book List in Junk Mail - 8.0a2
680859,Backgroung Colour STILL printing carried over from V5
680901,can't compile thunderbird 6.0 without ldap support
680915,Character 'ß' in signature txt-file displayed as '§' THUNDERBIRD FOR MAC OS
681034,"Using the quick-filter, I cannot search beyond two months ago for keywords I've posted recently.  Your search engine won't sort through all my emails."
681188,Switch from PRBool to bool (in comm-central)
681189,Replace PRBool with boolean in IDL files (in comm-central)
681218,Drag and Drop more than one file from attachment
681376,ewait sporadicly does not work (i.e. does not wait long enough) in mozmill tests
681442,Cannot differentiate between S/MIME signatures for accounts with same full name
681595,Links do not work in Tools->Add-Ons
681630,reply forward archive junk delete buttons should be accessible by keyborad
681771,Thunderbird does not automatically retrieve emails from different Gmail labels
681783,Unable to specify pop3 server in Thunderbird 3
681952,Upgraded to ver6 in linux but it keeps asking me to upgrade to ver6!
681981,Quick filter button does not remember state
682070,Revised attachment view doesn't work well with personas
682176,Port Bug 652657 - Provide opt-in UI for Telemetry
682183,compose window is not noticing attachment keywords
682225,"""Accounts"" is a confusing term for RSS, newsgroups, and ""Local Folders"""
682228,"addon manager, details, homepage opens compose window instead of browser"
682257,Usenet sendersname not correct displayed
682303,Today build is broken: jemalloc is missing (20110826)
682376,autosave moves the cursor when replying to a message
682500,Thunderbird reply malfunctions when Adobe Contribute CS5 or Adobe Dreamweaver CS5 is running
682548,Message Filters - is In Address List - not showing lists
682552,Thunderbird about:buildconfig leads to info underlying Firefox and does not tell the Thunderbird changeset
682558,YOU FUCKING SHIT-SUCKING  TRASH!
682567,"Since May 3rd, all filtered emails come from same person"
682581,Remove mail's dependency on nsTryToClose.js
682588,deleted .msf or replaced with zero length file
682605,"""continue saving the file"" pops under, freezing system, requires external kill"
682624,Thunderbird 6.0.  folder column settings reset when folders are compacted
682695,message displayed with blank title bar
682710,"Master Password should prompt when ""Show Passwords"" is requested"
682721,search function does not regenerate missing .msf files
682779,Program unresponsive
682789,New password only works for one session
682797,Address Book disappears after upgrade to V6
682802,Empty address book trees with methodjt enabled
682806,Crashes when I click on Attachments in Preferences dialog
682860,Wrong message count in smart folders
682897,re-sync comm-central's copies of mozilla-central build harness
682898,Create a test to ensure comm-central and mozilla-central configuration harness is in sync
682903,"Moving a message on GMail via IMAP resets the target folder to ""subscribed"" status"
683093,Drag Attachments to a Finder-Window isnt working
683122,LANG environment variable is ignored
683145,File/SaveAs does not work in full windown of any of multiple attached e-mail messages.
683178,Port bug 673556 to comm-central
683213,Component returned failure code: 0x80570015 (NS_ERROR_XPC_CI_RETURNED_FAILURE) [nsIJSCID.createInstance]
683253,Tabbed view email duplicates active email in main list view
683274,5.x.0 - Message bounced by administrator
683399,unable to switch between multiple email accounts
683405,Unable to sync folders
683458,"Thunderbird 6.0, after update to TB 6.0, my IBM Thinkpad T60 doesn't scroll"
683460,update won't allow Thunderbird 3.1.13
683491,update from 5.0 to 6.0
683518,"August 31, 2011 comm-central nightly does not paint all of itself in Windows"
683651,High CPU utilization while sending or receiving over slow network
683796,Attachment keywords doesn't trigger attachment reminder
683856,“Tools” ⇒ “Account Settings” doesn’t do anything from Mail Compose window
683872,unreaded messages in account
683877,Plain Text Domains do not work
683884,Enable autocompletion of newsgroups
683917,"After sending an email, the next new email form won't let me type anything in it"
683968,3-10 second delay when viewing message content in preview pane
683995,"audio/wav attachments seem to ""disappear"""
684301,can't see .ics file or email text in Thunderbird with lightning
684302,Quick Filter Read Icon Different From Read Column Icon
684376,[Message header]: Make the tango orange more eye-friendly (and a gradient)
684453,Some unused variables in Migrate method
684488,Language adaptive spell checker per contact
684508,Line breaks in internet-cited text break UTF-8 quoted-printable characters
684554,Activity Manager sorting incorrectly
684580,GUI becomes (periodically) unresponsive during background mail downloading (IMAP)
684588,Bundled mozmill tests do not work anymore
684602,Outgoing mail backs up after working offline until restart
684626,Reply button creates email with no 'to' field & unable to edit
684715,Search UI inconsistency across the tabs
684764,post tb 6.0.1 unable to receive mail
684837,Sended emails sometimes doesn't arrives to destiny
684844,Text/plain PDF attachment not shown.
684865,"When receiving a new email, the notification doesn't display the email address of the sender when he has no name"
684866,"click 'Quit' from dock icon, it doesn't actually quit"
684942,crash in libgio with edsintegration addon
685056,SMTP send fail steals focus
685125,Aditya
685132,Save as HTML while reading a mail message
685182,open message in new window setting doesn't work - always opens in new tab
685226,crash DllGetClassObject with Thunderbird 6 when attaching a file
685276,Clicking Tools -> Add-ons in 6.0.2 results in stall
685345,Stop using abDirTreeOverlay
685420,"""Sent"" items appear in the Unified Folder for the Incoming messages"
685437,Attachment pane width in composer is not consistent
685462,blanks at the end of email-address in Settings prevents displaying of inline images
685597,Thread selection is very slow with the keyboard
685619,wrong display of mhtml attachment
685633,Not able to access any address books since upgrading to 6.0
685780,Apparently can't send email to address containing apostrophe
685858,Copy/Paste form Open Office will broke styles in e-mai
686040,"If you close the folder pane, there is no way to get it back"
686112,Some text is white when multiple filter names are selected in the Message Filters window.
686130,"Message window closes when archiving or deleting in some situations, instead of advancing to next message"
686148,"Re-opening #217556, et al."
686232,Message sorting order is reversed
686328,print dialog has no printers
686347,Get an account implementation tracker
686364,Tags lost when attachments are deleted
686431,Thunderbird stops responding while saving to draft.
686519,Non english characters not shown properly on subject field
686645,Attachments not showing
686648,thunderbird conversation does not allow editing of the subject line
686676,Personas and add-ons look-through links doesn't work
686756,Attachment not visible
686796,Incorrect sender email address displayed in main list view
686836,Launching default email client in Windows 8 results in error
686878,"On sending message Check Spelling always activates, shows blank misspelled word"
686945,Send message confirmation should default to Cancel instead of Send
687028,search option does not show mails from sent items
687040,links in emails fail to launch Chrome correctly
687050,RFE: Showing only folders with unread emails in Thunderbird
687278,"It's not possible to move the window clicking and dragging below the ""title bar line"""
687331,"Space bar is not recognized after entering a ""smiley face."""
687369,archive icon in message header is blurry
687384,"Attached ""base 64"" encoded pics are not decoded properly."
687432,"Recipient server denial, invalid character set ISO 8859-10"
687434,address book filter does not work correctly
687439,Inconsistent subject unfolding
687452,Copying and pasting text from Opera browser to Thunderbird mail compose box does not work
687460,Search fails to find messages
687526,Missing archive icon
687606,"""What's New"" page still says Shredder instead of Daily"
687836,Bug-fixing pre-followup patch.
687970,Thunderbird hangs on exit
688117,Update 6.0.2 missing send receive buttons and folders not opening on mac Lion
688169,First Run message is never displayed
688215,Duplicate Message!!! Critical Error!
688399,Quoting text there is no difference if there is one blank line between quote and new text or not (in html-view).
688502,Repeated signatures
688526,"Thunderbird should check what version of OSX I am running before asking me to upgrade to, and then installing a version that cannot run on my operating system."
688601,The Never Encrypt Default setting for encryption certificate is ignored when cert is provided
688756,automatically downloaded an update which made it incompatible with mac 10.4.11 intel
688860,Cannot switch spell check language with multiple compose windows open
688941,new bug
688982,thunderbird 6 crashes during install - but thunderbird 5 works
689015,reply icon (hdrReplyOnlyButton)  in message header is blurry
689024,timeout smtp while sending email with attachment
689055,Allow editing of subject line
689062,Thunderbird mixes IMAP and Gmail account
689104,Remove (Safe Mode) string since it is no longer used
689120,Drop support for migrating from old profiles (drop usages of libreg)
689495,"error in mail adress: quotes ("") added when email contains a point (.)"
689496,crash libgobject
689543,Alignment in message thread pane is off
689555,Fix build bustage due to mozilla-central landing bug 687766 (kill binary xpidl)
689723,Norwegian spell check / dictionary is missing after upgrade
689726,Message tags disappear when new email received
689863,Send button error on the second screen
689886,Growl notifications doesn't show up for message in inbox
689901,gui not come proper
689950,RSS attachments can't be downloaded
689999,enhancement request - clarify/expand info in message box for send errors
690080,Tab focus ring enlarges tab
690141,Items in Junk Settings list box stacking up when browsing through multiple Account Settings
690214,Can't send mail after v7 upgrade
690253,Context menu on RSS feed attachments shows all operations disabled
690261,Scroll position is lost when switching between tabs
690267,Insert|Insert Characters and symbols not working - no options in drop-downs.
690282,Caret vanishes when dropping attachment into mail edit window
690290,Disable the what's new tab for users updating from 7.0 to 7.0.1
690293,New email alert ping after saving a mail in the drafts folder
690303,Unable to configure thunderbird as rss-reader
690316,Disable the what's new tab for users updating to minor/security release versions
690319,"Random orange: TEST-UNEXPECTED-FAIL | test-summarization.js | test_summarization_thread_detection (preceded by something like ""Thought we would find row 0 at 92,-9 but we found -1"")"
690343,Clicking the reply button results in a blank compose window that fails to update when you type.
690358,since this mornings update it no longer downloads emails from any account!
690367,Sending of username did not succeed. Mail server pop3.tesco.net responded: AUTH PLAIN not supported
690403,"Dragging attachments to OS X 10.6.8 desktop renames attachment to ""undefined"""
690460,unable to access URL links from email
690520,plugin crash mozmill test should handle crash-reporter not being enabled
690522,"I tried to compose an email as I always do with one of my email distribution lists in my Address Book and when I highlight the list and click WRITE, nothing happens"
690557,Thunderbird crashes when attempting to delete emails with dates in the near future
690634,file attachment  .doc is not available
690655,I cannot re-edit vCard using the previous values
690743,Drag and Drop attachment to desktop broken in TB 7 / OS X
690761,Switch nsIAbManager::convertQueryStringToExpression aQueryString parameter to nsAUTF8String
690772,Emails from 'today' show as 01/01/1999 BUT have correct date when you hover
690957,Firefox is already running when opening a link from Thunderbird
691018,7.0 -> 7.0.1 Suddenly problems with SSL/TLS
691025,GPG detached signatures (asc) missing for thunderbird 7.0.1
691042,from column only shows email address (for some messages)
691066,Check .asc file permissions prior to Thunderbird release
691067,after an update thunderbird times out shortly after opening and is unusable.
691104,(Error code: ssl_error_protocol_version_alert)
691120,HTML part of message not shown
691134,Missing text at delete icon
691162,Welcome screen's Release Notes is linked to 7.0 instead of 7.0.1
691198,7.0.1: Attach file(s) window can't be expanded -- locked in minimum size
691214,unread folder tab shows nothing
691269,When a file is attached in an email and you drag it to the Desktop in Mac OS X return undefined filename
691311,Resizing address area down and up for new messages not refreshing
691383,TB 6.0: Update Manager Won't Connect To Server
691494,Program freeze when password prompt is not responded immediately
691680,Merging / corrupting received messages
691685,application doubles if started during winxp sp3 logon startup
691724,The folder view tree aligns with nothing
691730,toolbar buttons and global search box are different height
691742,Unable to move all selected messages when in threaded view
691748,Enable privacy policy link on Thunderbird's about dialog
691819,Spell check checks HTML signature literally
691885,Deleted mail from inbox does not appear in trash
691892,"Growl 1.3 introduces new framework, breaks Thunderbird support."
692040,Images attached to mail messages are not shown inline
692043,inconsistent behaviour / pipelining for POP3 account settings auto-discovery
692062,No indication of focus vs. unfocussed selection in message list and folder list of main 3pane
692085,Clicking on link in Thunderbird causes Thunderbird to crash IF Firefox isn't already open
692093,Editing Update Channel in Config Editor doesn't change prefs
692095,Total loss of inbox data
692100,menubar is extremely difficult to read with aero-glass effect
692150,Should save messages upon lost connection to X11 server
692287,"When composing/replying to a message ""To"" and ""Subject"" are greyed out, no entry possible"
692322,can't remove some folders at once
692390,peculiar behaviour of e-mail attachments
692415,Thunderbird is losing/deleting my emails
692427,Entry in Windows taskbar not clearing out
692461,Thunderbird 7.0.1 hangs when trying to attach files
692473,Add profiledbuild to the targets that qualify for auto-running client.py
692490,Crashes. can't kill with Task Mgr
692596,prints black on black
692616,large images not be scaled down to windows size
692730,More information about telemetry is 404
692735,Crash exporting messages in HTML format with ImportExportTools
692745,Cannot insert text above a table
693041,Multiple Cancelling of Masterpassword prompt allows acces on Emails
693072,Bug in account password
693092,Thunderbird cannot open .eml files
693125,Missing (not displayed) attachment
693139,bug 522275
693176,[RFE] Included Feature to minimze Thunderbird to the tray and keep it there. Also start minimized by booting
693383,'Reply to List' picks wrong identity (Delivered-to-header instead of Received-for-header)
693506,"now that i load 7, everytime i get a email, my inboxes turn red to show i got email."
693575,Search folder (searching newsgroups) marks things unread
693831,add the ability to use several dictionaries for spell checking
693882,msf files created with no permission and owned by Administrators
693904,Unable to change font using arrow keys
693942,"The attached file is invisible in Thunderbird  6, 7, 7.0.1 (i recieve it)"
694023,Advanced Account Settings always comes up imap format and empty fields
694117,Cannot create an e-mail account
694194,mailto: does not fill in address in new message
694240,Intermittent loss of graphics zoom-in/zoom-out
694310,Spaces are not displayed some times
694409,Suppress Telemetry notification on Mozmill tests
694522,if subscribe to nntp newsgroup with & in name  tb crashes
694525,unable to send emails
694540,Setting Junk parameters with multiple accounts do not reset the adress list
694569,Drag file attachment to finder results in file named 'undefined'
694678,Local and URL photo broken in TB 7 if source image is not available
694682,Fix user account wizard to allow non standard server names
694732,Displays an incorrect similar FROM name for some email
694757,The OpenFile Window for selecting attachment is not resizable and position is not remembered
694765,Multiple Thunderbird windows when trying to move a message tab out of Thunderbird to open a mesage window (like in firefox)
694791,Font changes during compose
694793,Missing notcached.title element in DTD.
694816,address autocompletion based on collected addresses broken
694875,When trying to open a .jpg attachment TB gives an incorrect error message
694890,Subject and date labels don't line up
694933,Virtual folders in non-english are shown twice
695000,"Regular ""password invalid"" messages appearing."
695018,IDN punycode encoding
695293,"""Unable to delete messages in folder Inbox because it is in use by some other operation"""
695312,TEST-UNEXPECTED-FAIL | (runtestlist.py) | Exited with code 1 during directory run during Mozmill test addrbook/test-address-book.js
695327,Thunderbird 7 release and 8 beta - sort time has increased hugely and spikes CPU usage
695403,Reply all button not working
695441,"""Edit as New..."" on draft should create new draft"
695590,Frequent crashes when inbox is filtered and junk mail arrives
695620,withou
695632,wrong redraw after resizing mail compose headers box
695700,"Upon installing the newest update it is VERY slow when I go to sort e-mails by date, from, subject, etc. I have an extremely fast system so this is not a system issue -- Dual Quad Core Xeon E5507 chips and 6GB RAM for reference."
695731,File menu is not displaying properly in the main window
695827,Attached images are not showing in full in incoming emails.
696115,empty folder pane after unclean exit
696414,Attached vCard throws error message last is undefined
696445,make package-tests should include reftests
696621,Inadvertent global variable creation in mail/base/content/folderPane.js
696652,"With multiple identities, TB wrongly picks random non-default alternate identity for From: based on matching domain only (instead of full email address)"
696689,RSS sub-folders do not update
696714,scroll by space bar does no longer work as before
696855,Preview pane clipped in vertical view layout
696995,7.0.1.0 Issue : Users must have different usernames and passwords for email and newsgroups
697013,Change about window to be an accessible dialog and put all relevant static info into its acc description
697052,Highlight certain words in email text
697096,Message Filter 'contains' does not work on duplicate custom headers (only the first one is searched)
697125,"Attachments: single attachment opens on single click, multiple attachments need double click"
697156,Need memory reporters for Thunderbird
697341,New mail notification can only be reset by clicking on main Inbox
697964,Port bug 665196 (submit crash report & reload plugin in one step) and bug 688083 (sync submit crash report checkbox between instances) to Thunderbird
697965,"Cannot set or reset ""Play a sound"" e-mail alert"
698032,Message body stuck to smallest height when dragging split pane
698047,drag n drop eml bunch of emails on desktop
698077,"You can only ""Don't Save"" a message once on quit"
698211,Compilation fails : ‘NS_CLAMP’ was not declared in this scope
698238,test-font-chooser.js fails on Windows after bug 454532
698273,Attachment not visible
698374,"Port bug 476430 - Make third-party add-ons disabled on startup, and allow users to activate them"
698405,Permanent Orange: TEST-UNEXPECTED-FAIL | test-plugin-crashing.js | setupModule
698451,include hyphenation dictionaries in omnijar - remove old files from builds on update.
698532,Text cursor disappears/freeze when joining attachment in Edition window
698702,Symbol packaging problem in Socorro symbol store
698925,add support for sending attachments via the cloud
698973,"When run, popup falsely says TB is already running, won't let me continue"
698993,Thunderbird hangs while reading mails with attachments
699030,Tab switches messages when I move the original to a different folder
699138,No Popup list in Link for Named Anchors T-Bird 7.0.1
699186,Hangs on enter password
699387,"listbox in ""Junk-Filter"" account settings not initialized when switching between ""Junk-Filter"" of two IMAP accounts"
699392,Re: thunderbird email search should begin with the most recent email then progress to the oldest (what the user is searching for is more likely to be in recent rather than older emails)
699432,Wrong From address used when replying from Sent box
699455,Drag an attachment from Thunderbird to Mac (10.6) desktop results in a file called undefined
699809,All newsgroup items become unread
699825,"Ensure valid 3pane layout pref value, UI fail if not."
699891,Thunderbird randomly adds space characters when composing Chinese or Japanese HTML messages
700021,Search function broken in latest 8beta
700054,Emoticons not displayed in pull-down menu using GNOME desktop
700117,False unsent message in outbox
700220,Multi-message summary broken after bug 397424
700273,crash XPCJSRuntime::GCCallback
700292,Permanent orange: TEST-UNEXPECTED-FAIL | test-address-book.js | test_writing_to_mailing_list
700370,filter action of reply from template does not display list of templates
700535,Need to be able to pref off account provisioner
700536,"Account provisioner polish, and x.browser bug in uriListener.js"
700627,Add ast to all-locales for Aurora
700636,Incorrect duplication of checkboxes in Junk Settings
700650,Switch to official mail account provider URLs in all-thunderbird.js
700657,Permanent orange: TEST-UNEXPECTED-FAIL | test-instrument-setup.js | test_mail_account_setup
700736,Missing large attachment icons (mailnews.attachments.display.largeView preference not working)
700767,Unable to log into email accounts with complex password
700843,"""Grouped by Sort"" view is not saved in Unified Folders"
700845,automatically mark message as read after xx seconds does not work
700935,Open message in: options to open messages in a separate window don't work
700938,After the upgrade will not start Thunderbird 8.0
700947,Hide Test Pilot Feedback button on Aurora until input.mozilla.org works for Thunderbird
700961,Shortcuts messed up
700993,Chrome tabs broken after landing of bug 677421
700996,Beachball all the time
701005,"Permanent orange: TEST-UNEXPECTED-FAIL | test-header-toolbar.js | test_customize_header_toolbar_reorder_buttons, test_customize_header_toolbar_separate_window, test_customize_header_toolbar_remove_buttons"
701016,"Remove hard-coded ""Free"" string, and add plural form support in Account Provisioner"
701028,creating pop3-smtp account: missing default folder (sent) gets created in faulty way (as yellow folder) on first smtp send
701030,Cntrl-F/Cmd-F doesn not search field in top-right hand corner
701063,Thunderbird 8.0: Left and Right Display Folders View Buttons not appears in.
701080,email folder switch disappeared from 7 to 8
701196,sql injection in Subject
701403,Have to restart Thunderbird after hibernate mode
701431,"My email attachments are disappearing but when I log in to check my email they are showing up. If I forward the message the attachment is still there. This started with new version 8 update, and not only on my computer."
701439,Changing folders views arrows disappeared
701545,Incompatibility between Thunderbird and Norton IS on Windows 8
701619,Attachment not showing up unless I forward email
701652,Gloda: error when loading NNTP messages
701671,Entity messengerWindow.title seems not to be used in Thunderbird
701681,"message composed in one TB instance, sent from another, is sent from wrong identity"
701704,ver 8.0 will not show 50% of attachments in new or old email
701737,Crashes All the Time
701828,Spell check does not work in Thunderbird 8.0
701997,Thunderbird 8.0 can not show PDF attachment with mime 1.0 standard
702035,Toolbar > Customize unable to drag and drop add or remove icons
702086,Don't throw when version is null in specialTabs.splitVersion
702094,Dragging attachments from the compose window doesn't work anymore
702113,Search Folder Edit Saved Search Properties Choose: Select All!
702116,After Upgrade to 8 IMAP accounts stopped working
702131,ftp latest-link does not point to the latest
702137,genericPhotoHandler saves wrong photoname
702201,"Clicking the ""Delete"" toolbar button with an attachment focused should delete the message, not the attachment"
702218,svn+ssh in the body of a message
702246,"Typing is slow in Thunderbird 8.0 when using theme ""Thunderbird (default 8.0)"""
702349,On Mac the background of the individual test pilot studies is transparent
702513,"""folder view"" arrows not present in latest version"
702550,Missing extension when saving a file with diferent name.
702557,Crashes when news-server does not accept a username/password
702569,Thunderbird 8.0: Does not show some attachments
702573,It's not possible to customize the earlybird v10 toolbar
702593,Thunderbird 7.0.1 w/mixed account types (IMAP/POP3) hangs Vista when idling
702634,TB 8.0 unsuccessfully sending messages from Cisco Unity voice mail.
702797,Default theme issue with default Ubuntu theme (Ambiance)
702893,"Compact removes folders from message tree but messages remain in database; but they show up for successful searches for message features, such as ""from,"" ""to,"" existing ""tag,"" and ""read."""
702896,Cannot use v-cards (vcf) sent from IOS device
702917,"When I Mark a Message as Junk, it won't be moved to the Junk Folder."
702940,Attachments don't higlight when selected
702946,Can't drag attachment from one message being composed to another
703049,Thunderbird 8.0; Authentication fails on server pop3.live.com (Tried all troubleshoots.)
703188,get add-ons can't find Lightning unless running in safe mode
703215,double clicking selected messages opens wrong number of windows
703250,Attachments do not appear when body of message is blank
703258,saved searches lose their criteria and searches do not end
703366,Confirm dialog box to delete attachments when message is deleted.
703397,question:  what happens to already archived emails if i change 'archiving options'?  will archived mail remap itself?
703402,Crash when typing in search bar
703409,RSS Can't modify an RSS link (alter the link)
703410,"RSS is configured for a folder, and can't be edited"
703520,can not customize toolbar
703525,can not drag and drop virtual folder to another folder
703528,Attachments aren't draggable from compose windows.
703556,Move account settings into preferences
703557,Thunderbird is set as default mail client but when sending email via picasa error message appears and thunderbird crashes (Using Thunderbird 8.0 but this problem present in earlier versions)
703614,Attachments with special characters that are sent from IMP/Horde are invisible in Thunderbird 8
703635,Voicemail attachments not showing up in Inbox
703865,first message manually marked as junk is not moved to (newly created) junk folder
703892,Handle for Address Book window not operable in Win 7 except in XP compatibility mode.
703914,after upgrade to version 8.0 of thunderbird I receive emails where either the text body or the attached file is missing.
704103,New keyboard shortcuts
704107,some wav attachement are not display
704234,remove the update channel reference from the about page when updater is not available
704255,RSS summaries are not displayed until images are done loading
704436,"""Get next N news messages"" never works"
704441,Line break in email source produces unwanted spaces in Japanese
704451,Switching to unread filter hides all my email
704529,SMTP in TB 9.0b on Ubuntu Linux.
704599,vCard import broken for some cards
704613,Email replies are send under wrong identity
704731,"""Save Attachment"" dialog don't support middle-click"
704786,thunderbird receives no new mail from Kerio server
704830,Missing file at run time: chrome/messenger/content/messenger/webSearch.js
704854,Thunderbird v.8.0 resets NNTP messages to unread
704938,Extended Validation Certificate is not included
704972,Add-ons dialog does not open by ctrl+A
705030,Composing mail font changes size
705068,After adding RSS feeds I can no longer see emails
705103,Basic formatting problem in recent Thunderbird versions
705144,New SPAM filtering behavior
705216,Exiting email account wizard broken for mozilla.com addresses
705273,RFE: Hide hour in Birthday and hide year if it is unknown (instead of 1900)
705381,Tab blend into the rest making things look odd
705420,message attachment not visible [regression]
705462,"[autoconfiguration] Setting my mozilla account through the ""Mail Account Setup"" does not find up the configuration"
705485,Filter rules are not correctly written in msgFilterRules.dat after modification
705556,"no funciona el boton ""ver siempre contenido remoto"""
705563,[Windows] Email Can Be Zoomed By Ctrl++ but Not using Ctrl+MouseWheel Which is Annoying. Why its not Possible in Thunderbird while its Possible in Firefox ?
705568,Thunderbird UI freezes after viewing certificates
705642,Keyboard shortcut still not working
705649,vcard editor/ form showing blank
705660,OpenSearch tab looks weird with some Personas
705692,Some contacts cannot be saved (the contact window has to be closed or cancelled)
706002,Crash on Chinese-named Newsgroups
706415,Quick filter doesn't consider contacts names manually set in the address book
706461,"GUI for reordering accounts, servers, ids"
706465,UTF-8 should (must) be the default encoding for Thunderbird
706649,Sometimes unable to access sub-menus
706794,Add extensions.strictCompatibility pref to Thunderbird to make addons compatible-by-default
706796,Addons that haven't been updated for an extremely long time should not be compatible by default
706797,Make AddonRepository.getAddonsByIDs() not send performance data
706804,New message window pops up and does not accept mouse or keyboard input
706905,[build failed] LDAP C SDK with pymake on windows - ldap/sdks should update to changeset 2da94bd1028c
707056,"Saved search folder fails to show up in 'favorites' or 'recent' folders view, and only appears after changing view"
707105,Near-perma-orange: TEST-UNEXPECTED-FAIL | test-newmailaccount.js | test-newmailaccount.js::test_get_an_account
707122,"Fix packaging of msvc dlls (add support for 2011, remove others if necessary on upgrade)"
707175,"Exception: TypeError: document.getElementById(""cantofish-toggle-"" + c) is null"
707225,Addon update check should take into account compatibility preferences
707378,thunderbird archives mail to incorrect folder
707443,"missing accesskey for ""Recently Closed tabs"" menu item"
707501,Layout does not change back after switching to Wide view
707778,"When sending email, Thunderbird adds a space character to lines starting with whitespace"
707792,Port bug 549561 to Thunderbird to speed up mailbloat tests
707827,Modal dialog continuously appearing when draft can't be saved due to lack of mail server connectivity
707841,"email adress is not saved in adressbooks accounts that have a picture associated, but which was erased from the computer (windows7)"
707951,Screen not redrawn for dialogs extending beyond TB window
707992,Upgrade to virtualenv 1.7 for mozmill tests
708241,Message filter apparently enabled via space-bar selection actually aren't
708268,"Attachments not showing if Top-Level Content-Type header is something other than ""multipart"" and has no ""boundary"" attribute."
708335,Drag and drop of multiple attachments to new message only drops 1 attachment
708363,Broken Extension Survey
708389,The header shows „Port mv” instead of my display name
708561,TB 8 on Mac Snow Leopard no longer opens vcards or adds them to address book. Instead tries to save them as xml file which can't then be opened.
708563,Proposal: in search-result window containing the list of the found mails => show folder where mails reside as default!!!
708618,Unread counts of folders do not refresh on checking for mail
708625,Remove folders with identical name to trash
708668,Email address in Address Book is case sensitive but should not be
708702,Use defaultPrevented instead of the deprecated getPreventDefault() in front-end code
709032,Attachments visible in Horde Webmail can not be accessed in Thunderbird
709034,GLX related error message appears when started from a cmdline
709270,Test-pilot's More Info on Study tab links open wrong
709273,Test Pilot Week in the Life study doesn't seem to monitor Thunderbird's memory
709602,Make it so each address in the address book is attached to a certain e-mail addy
709652,Thunderbird Freezes when deleting large numbers of emails
709717,Send the compatibility mode when using AMO Search API
709737,Test Pilot notifications don't work
709799,monochrome toolbar icons to match Lion
709842,"focus moves to message body, delete key no longer deletes msg"
710182,Here lacks style and doesn't really look like it's clickable
710222,Folders tree view' name changes at the TB load
710382,Why I will no longer use Thunderbird
710746,Thunderbird composer does not properly honour html fonts set as default
710813,Tools | Add-ons | Test Pilot Options popping up a very small non functional window
710831,Tab selector does not blend well with Gloda search pane or mail header
710838,Certain dark Personas make it hard to read the selected tab title
710867,Make inactive tabs opaque under Aero
711085,"Attachment tests are never run as part of mozmilltests.list, and are broken"
711292,Thunderbird 8.0 process using 1GB of RAM memory on MacOS 10.6.8
711342,adding dictionary doesn't work in 8.0
711541,adding recipients
711551,Thunderbird will not display attachments if there is no text in the body.
711556,lost e-mails
711805,Highlight and delete unified trash doesn't work
711892,"Embedded images (e.g. PNG, GIF, JPG) do not display"
711902,"When filtering sender field, email search engine should also search for the name in the address book other than the FROM line itself"
711968,Buttons in Account Provisioner do not wrap long text
711980,Permanent orange: TEST-UNEXPECTED-FAIL | test_mailtoURL.js | test_mime_attachments_size.js | test_attachmentChecker.js | xpcshell/head.js
712159,Line between window title bar and toolbar in standalone window
712283,(tabs on top) thunderbird and firefox tabs looks different
712285,(tabs on top) throbber very close to edge
712312,Troubleshooting Information broken due to missing aboutSupport.showWin.label string
712322,Combine awful customize window hackery in test-tabmail-customize.js and test-header-toolbar.js
712395,Folder pane randomly collapses on startup with TestPilot 1.3.4 and Tabs on top
712425,Crash while changing filenames and browsing for an attachement
712560,Ctrl+Tab doesn't cycle tabs anymore
712589,Thunderbird crashes when saving files or attaching files
712597,Revoke Crash Report
712613,thunderbird 8.0 does not show some attachments
712624,"Permanent orange: TEST-UNEXPECTED-FAIL | test-autohide-menubar.js | test_autohidden_menubar_3pane, test_autohidden_menubar_message_window, test_autohidden_menubar_compose_window, test_autohidden_menubar_address_book"
712912,Can not delete local folder
712938,Polish tabs-on-top theme on Mac OS X
713008,Tabs shouldn't flicker when hovered
713058,Polish tabs-on-top theme on Windows XP
713061,Polish the standalone window under Aero
713071,"Active tabs are bold, possibly a bit too much"
713295,Special character in password causes login problem
713370,Noticeable line between the Mail Toolbar and the Menu Bar
713399,Where does a user look to find a Eudora OSE User Manual
713407,Account provisioner does not find any possible email addresses unless the search text contains a space
713424,"When moving a message that is opened in another window out of the unified inbox, the opened message suddenly changes"
713457,Linux theme fixes
713478,Can't send/receive
713547,News Server Log-in dialogs do not name the server
713561,"Verizon has changed their ports and encryption, cannot save changes"
713573,2 IMAP accounts have mixed Inboxes
713615,Account provisioner shouldn't allow special characters in email address
713625,Permanently ask about news password
713629,two different conext menu on rightclick mail list column header line
713646,Message Pane Buttons Move out of Window in Vertical View
713675,Default Gnome Dbus error when starting Thunderbird - getIOR
713919,Toolbar buttons dragged onto the stand-alone window menubar should have text-beside-icon
713974,function does not always return a value JS warnings in chrome://messenger/content/accountcreation/
714008,[regression] First attempt to delete an entire thread only deletes the first mesage
714015,"account settings dialogue box won't accept OK click, save changes, and close"
714042,Stop trying to package MacOS/Contents/Plug-Ins/ since we haven't put anything in there since bug 520494
714043,"cli -compose errors with ""A copy of Thunderbird is already open"""
714046,"cli -compose errors with ""A copy of Thunderbird is already open"""
