id,severity,description
589732,normal,Selecting custom sound for incoming mail does not work
589772,minor,New Mail shows first some content of the previous post
589820,normal,When I create PDF it becomes attached to new Thunderbird Message Compose Window
589924,normal,Unresponsive script seriously degrades Thunderbird performance.
589931,normal,Some favorite folder missing on trunk builds only
590066,major,Update to Thunderbird 3.1.2 loses previous Thunderbird content.
590163,normal,Sort by Date + Grouped by Sort does not work for mail with future Date:
590210,minor,First word of first line idents automatically by few character spaces
590226,normal,Notification bar for Junk Mail is not very informative
590265,normal,"Since upgrading to 3.1.2, mouse clicks to open, delete, etc. messages often don't work (intermittent); also, search and insert image dialogue boxes can't be clicked ""OK""."
590276,normal,"""this message may be a scam"" - Should be able to turn off by SENDER (like JUNK)"
590309,critical,TB 3.1 upgrade from 2.0.14 hangs on certificate exception
590441,normal,"I have to enter my master password tree times. Its New with TB 3.1.x (x=0-2), 3.0.6 works with same profile."
590463,normal,Moving multiple folders does not work
590473,normal,Mouse wheel does not work on 3.1.2 on Lenovo/IBM Pcs
590647,minor,There should be an option to create new folders while creating a new filter
590650,critical,Thunderbird Slow Opening & Deleting Messages After Upgrading from 2.x to 3.x
590700,normal,Test failures in test-display-names.js
590895,normal,rew
590896,major,Thunderbird 3.2a1pre damages msf files when applying message filters
590898,normal,Message marked as deleted flickers
590918,major,Artifacts in message view when scrolling slowly down with mouse wheel
590919,normal,Tabs lost after Thunderbird crash
590922,normal,same email keeps replicating and downloading
590989,major,Problems with extension Enigmail version 1.1.2 (20100629-1412) after upgrade to v3.1.2
591016,normal,Discussion tree is displayed wrong when reply comes before the question (out of order)
591148,normal,message composing window lags when checking and receiving message
591193,normal,received messages have streaks--as though the ink jet had dirty nozzles.
591234,normal,Thunderbird dock icon does not update unread message count
591315,normal,Keyboard shortcuts for message do not work after clicking on collapsed threaded message
591357,normal,open tabs disappear
591360,normal,It lets you pass the Master Password without filling it in.
591365,major,Spell checker checks words not in document being composed
591460,normal,Downloaded message count wrong ?
591545,normal,IMAGES SENT AS ATTACHMENT(S) WILL NOT DISPLAY WITH 3RD PARTY VIEWER
591568,major,MS Word attachments disappear when I click on message
591593,normal,Tool tips bleed through to other windows/apps when Thunderbird is behind them
591675,critical,Attach Dialog Modal Window Not Exit-able Due to Message Window Behind It
591692,normal,error occurred updating the button_delete command
591712,critical,Unable to copy or move messages from IMAP folders to Local Folders
591722,normal,cannot delete messages
591756,normal,Bad font rendering of plain text messages when charset is UTF-8
591892,major,Add-on manager window is always blank
591915,normal,Impossible to uncheck Thunderbird as default e-mail client
591965,normal,Open addons manager as a new tab
591966,normal,Message pane keeps reappearing on reopen when it's turned off
592011,major,Missing Thunderbird 3.1.3 release notes linked from update dialog box
592044,normal,shows non-empty folder as empty when subscribing imap folder
592196,trivial,sended emails have whitespace (1 space) on the left site
592251,normal,IMAP Account Settings > Copies & Folders > Place a copy in : SHOW WHOLE PATH!!
592260,normal,"'reply to sender only' composes message to other recipient, not sender"
592263,normal,Lost all my emails.
592303,normal,Application always loads with 2 additional 'Mail' Toolbars
592349,normal,Lost display of total messages and generally column selector in folder columns
592394,normal,Highlighting a word also highlights its following blank - thus when formatting that word (e. g. underline) also the blank gets formatted (e. g. underlined)
592487,critical,Messages being removed/deleted from IMAP inbox on a regular basis (seemingly randomly)
592488,minor,"Every time I start Thunderbird, the message list resets itself to include ""Recipient"" and not ""From""."
592600,normal,problem in signature
592615,normal,layout-preferences ›Nachrichtenbereich‹ resets automaticly
592620,normal,"T2 runs, but T3 will not connect to live.mozillamessaging.com"
592621,normal,IMAP authentication failure due to extended characters in password
592659,major,Hanged while I was trying to switch folders
592672,critical,Front end seems to crash and be restarted at regular interval
592813,major,"When you create a new mail account thunderbird does not create a Sent, Drafts and Deleted folders"
592819,major,"Messages with multipart/related always shown as html, even if mailnews.display.prefer_plaintext=true"
592824,critical,cAN RECEIVE BUT CANNOT SEND; Send GIVES smtp ERROR; eUDORA 7 WORKS FINE
592895,major,Attachment disappears when I click on an email with an attachment
592952,normal,securityOverride.warningText should changed to securityOverride.warningContent
592980,major,Since upgrade a lot of my local email folders are not in the list I have to do searches to find emails
592986,trivial,If a server is not reachable Thunderbird return millions of received emails
592996,normal,Keyboard Web/Home button doesn't work while Thunderbird is active
592997,normal,"Broken characters in message-subject (only in list, fine in message-detailview)"
593002,major,Changing the index when updating to new version of thunderbird
593010,major,Idle CPU utilization of 20%
593017,normal,Can no longer send emails to contact lists that include another contact list within it
593042,normal,"I enter wrong password for first account; press ""check mail"" for second account"
593070,major,Quick filter search area shows white text on two different off white backgrounds [accessability] [regression]
593085,major,I do not want to have look 'n feel like Lotus Notes
593132,critical,Thunderbird failing upon sorting on subject
593205,major,on windows XP machines the 3.1 upgrade does not load remote images even with 'fix'
593255,normal,Pressing ENTER after a paste command deletes the pasted text.
593265,major,master password is bypassed by pressing cancel
593309,major,Search box does not work correctly
593324,normal,I cannot reply to particular eMaila
593356,normal,TB uses 100% CPU under Windows Vista
593367,normal,Thunderbird 3.1.2 is inconsistent in creating and setting user preference variables.
593432,normal,Have to do repeaded send before mail will send
593571,normal,Support signed updates in Thunderbird
593582,critical,"crashes after version update and continues to crash even after windows ""ripristino da sistema"" at every try to open"
593589,major,Cannot access new mail
593590,major,Delete grays out intermittent
593661,normal,It is not possible to connect it with SMTP server of asahi-net.
593668,normal,texts from different columns of message pane overlap instead of truncating
593699,normal,missing feature in Thunderbird
593701,major,Master password must now be entered several times.
593708,normal,"Emails being sent to contacts not entered into the ""to"" slots"
593710,normal,"JavaScript error: ""invalid 'in' operand window.arguments[1]"" opening a folder in a new window"
593722,normal,Thunderbird should close window after deleting last message in folder
593723,normal,cannot open more than 9 messages at a time in Thunderbird 3.1.2
593726,normal,Google Mail (IMAP): Final deletion of a message in TB leads to archiving that message in Google Mail instead of really deleting it
593735,normal,start my reply above the quote no longer working in tbird 3.1.2.
593741,normal,"Send as new followed by saving a draft breaks embedded images, message is: There was an error attaching . Please check if you have access to the file."
593756,major,cannot access Thunderbird from Picasa
593757,major,Thunderbird states password or user name incorrect re domain site
593795,normal,Need warning for moving cards via the message header if the cards exist in a list
593824,normal,Ctrl+A selects only visible attachments
593851,critical,unauthorized Master Password feature activated on upgrade
593920,normal,Reopening Thunderbird after keeping draft mail open resets layout settings
593934,normal,Emails keep on dissapearing
593948,normal,System integration - Default mail client setting not integrated well
593958,major,When I send and email it will NOT send copy to my sent folder and I do not know if mail is being sent.
594021,normal,Attached .rtf files are opened as though they were flat text (TXT) files and show all the control characters
594042,normal,Thunderbird reports sending message when saving draft
594044,normal,Unable to set default View to an Email Plus Monthly Calendar view
594166,major,Option 'W' or choosing 'Close' from pulldown menu does not close the window.
594170,normal,Sender is overriding From:
594194,minor,Active drafts go to Junk when iMac sent to Sleep
594202,normal,Incorrect password during email retrieval requires relaunching TBird to supply correct one
594228,normal,Cannot open downloaded pdf and doc files
594259,normal,2 issues after updating from 3.1.2 to 3.1.3 (security patch)
594269,normal,do not open and not saved .mht file attachments
594306,major,Blank compose window even when typing
594311,critical,there is a error
594315,minor,Amount of messages downloaded incorrect and extremely high: 4294967295
594323,critical,Update from 3.1.2 to 3.1.3 leaves Thunderbird broken
594341,normal,Thunderbird 3 took away no. of NEW (not UNREAD) emails shown  in icon in dock
594358,normal,Changing Format from Preformat or mixed to anything else jams all words together
594360,normal,Loss of customised font in signatures
594369,normal,Message panel 'sender' header is not aligned to the right on RTL Thunderbird 3.1
594481,major,Update fails to install after downloading
594565,normal,"""Thunderbird cannot decrypt this message"" for signed, non-encrypted message"
594593,normal,disabling synchronisation between IMAP server and local filesystem is too cumbersome
594631,critical,Unable to Connect to E-Mail Service Provider
594648,major,Unable to find my Email service provider
594668,normal,Spell checker doesnt work properly.
594678,major,Mail not downloading to the Inbox
594715,normal,says inbox is full
594731,normal,problem with html signature in html email
594759,normal,test-signature-updating.js fails permanently following bug 592592 changes to non-breaking spaces
594768,major,Can't empty Trash
594799,normal,FAvourite Folders view does should refresh automaticly
594805,normal,Attach file picker and Unresponsive Script don't mix
594904,critical,"when I click on the Junk folder, Thunderbird crashes"
594929,normal,tbird will not recognize username and/or password
594979,normal,IMAP message move between folders with MsgMoveMessage() fails
594984,normal,"""send"" icon missing from toolbar"
594991,normal,Change -moz-border-radius* properties to css3-background names in mail/
595019,major,New Account creation wizard has multiple bugs that prevent easy progression to manual account creation
595084,normal,Drag and Drop Failure
595097,critical,crash opening attachment [@ nsCounterManager::AddCounterResetsAndIncrements(nsIFrame*)] MODULE: psicon.dll  [adobe photoshop?]
595110,normal,Moving Mail between IMAP Accounts produces a copy in source folder
595111,normal,Connection problem with SMTP server for outgoing messages from remote client
595113,normal,Sending mail stalls for up to 3 minutes before sending with Trend Micro AV
595120,normal,thunderbird start password window has no effect to open
595140,major,Update could not be installed. Be sure there are no other copies of Thunderbird running on your computer and then restart Thunderbird to try again.
595145,normal,Thunderbird causes 100% cpu utilization when refreshing NNTP newsgroups
595150,major,website links in my emails not working
595227,normal,"Various email newsletters continue to incorrectly come in weekly/monthly as ""This email is a scam"""
595252,trivial,"The error copying a draft message should say ""Draft folder"", not ""Sent folder""."
595296,normal,Spellcheck incorrectly checks css code in <style> tag
595299,normal,Thunderbird should use the LANGUAGE instead of the LANG locale variable
595306,normal,sort the address books by name
595329,normal,"Cannot login to get email, nor send."
595360,trivial,Always add a space on the 1st line
595422,normal,Replied messages marker not applied when messages saved in offline mode and sent later.
595443,minor,Thunderbird update pop-up prevents monitor power save
595464,trivial,Horizontal artifacting in preview pane when email contains images
595491,normal,"When manually entering HTML in mails, font tags are not handled correctly (deactivated)"
595499,normal,Newsgroup messages do not appear
595529,normal,Compose window opens up behind message window
595592,minor,clicking links in messages does not launch any browser - no obvious errors
595644,normal,Thunderbird starts with empty folder pane
595654,normal,MultiMessageSummary and ThreadSummary should ensure multimessageview.xhtml is loaded before proceeding
595662,normal,"If Drafts are stored in Inbox, then Double-Clicking a message runs ""Edit as New..."" instead of ""Open Message in New Tab"""
595675,normal,Thunderbird does not always fetch IMAP server and subfolders as it should
595676,normal,Distorted Text in Message Pane
595714,minor,Growl notifications contain inconsistent/incorrect new message counts
595717,normal,badly designed user interface
595757,major,First lines of all my sent emails have a blank space in front of them looks tacky on all sent emails
595899,major,Offline button/indicator missing from statusbar (not present)
595907,critical,"Thunderbird crashed, will not run"
595910,critical,Crash if I click on a larger folder at Gmail via IMAP
595945,critical,Automatic upgrade causes inbox (only) was overwrited with an empty fájl.
596154,normal,Cannot accept invalid certificate permanently for POP3 account STARTTLS
596156,normal,The online/offline widget is not showing in the status bar.
596176,normal,Thunderbird running very slow
596185,normal,Cannot access emails from telecomplus.org.uk
596189,normal,thunderbird refuses to open a .ps (postscript) attachment
596192,normal,Clicking on mail notification steals main window's key handling
596196,normal,Include a default blocklist.xml in Thunderbird for releases
596197,major,group or list name not recognized as a valid email address
596204,normal,"save as dialog on attachment from message reader window, doesn't saves extension of file"
596239,normal,Tools>Options>Attachments   vertical scroll bar missing
596308,normal,Ctrl-R Reply command from message list will replace original message with whatever is highlighted in another message window.
596334,major,"LDAP only works in auto-complete, LDAP Address Book shows empty."
596348,major,Tags assigned to messages disappear when Thunderbird reopens (IMAP)
596430,major,Unable to set up new account for cox.net
596575,normal,Account manager wizard cannot add second movemail unix mailspool account
596599,normal,Colon in the subject line confuses TB
596701,normal,Help menu finishes by a menu separator
596803,critical,Crash on certain mail start page url's if methodjit enabled
596832,normal,3.1 font and spacing bugs
596896,normal,Hebrew subject encoded in UTF-8 displayed wrong / not the whole subject displayed / diamond with question mark
596898,normal,New account wizard should be optional
596936,normal,Paste of html code removes moz-do-not-send tag in img
596946,normal,horizontal lines while scrolling up the message pane
596964,normal,nsINIProcessor.js is being incorrectly removed on TB 3.1 upgrades
596977,minor,4294967295 Messages Downloaded
596993,critical,I upgraded tot Thunderbird version 3.1.3. But now I lost the configuration of my main account. MY main account doesn't show at all in the account list. This is very important because all my messages were stored there. Please tell me where i can find my
597017,normal,Backspace consuming/ignoring extra spaces in plain-text message composition window
597091,major,all tabs lost after browser crash
597187,normal,Email deleted on IMAP server and search index
597238,normal,Sent (HTML-only mail shows space before the first character of the first line (although mail itself is sent correctly)
597273,minor,Right-click drop-down recent move/copy folder list is random order
597295,normal,"Added text started below ""forwarded"" message does not wrap in default window."
597350,normal,"autoconfiguration of biomail.de, biomail.at and biomail.me"
597370,trivial,"""No new mail"" message should remain visible in the status bar for a short period of time"
597375,normal,click to forward message and message window expands wider than original message
597440,major,Forward .eml files
597453,normal,"Does not remember collapsed/expanded setting in ""Grouped by Sort"""
597504,normal,Compacting Folders destroys 'threaded' setting reverting to 'unthreaded'
597521,major,update not wanted but it will not go away
597523,minor,"""Attachments"" frequently disappears from the ""File"" pulldown menu"
597548,normal,If you insert a 'tab' you can't backspace over it anymore - wtf?
597614,critical,"Thunderbird launches, instals to nearly load inbox window, but quits unexpectedly"
597649,normal,Use the Firefox Tabs on Linux
597659,normal,signature not added to forwarded mails
597686,major,"When specifying a different dir than default for a mail account, mail is still downloaded to the default location and is not accessible even though shown in the message list."
597688,critical,selecting a newsgroup hangs overnight; so does re-sorting its messages
597697,normal,html messages are not possible to read
597795,normal,Selected and copied/cut text from message picks up non-visible/phantom characters.
597813,normal,Shortkeys don't work when message pane has focus and a thread summary is shown.
597839,normal,Unable to send any email messages with SpamFighter addon enabled
597857,normal,Dashes Preceding Signature causes formatting error
597878,major,"Running Mac Snow Leopard OS - sort by ""Subject"" crashes entire program consistently."
597907,critical,"when thunderbird user folder is an offline folder, upgrading to 3.1.4 version breaks Thunderbird"
597947,normal,Zoom in and out keys not working.
597952,normal,read emails dont show in message pane below email list when selected after sending email
597973,major,"all custom html tags are stripped when put in signature. for examle, the moz-do-not-send=true tag."
597982,normal,Blocklist url updates for Thunderbird - Change blocklist more information url to https and support specifying application range for plugins in blocklist.xml
597985,normal,Port bug 454300 to Thunderbird - Remove locale-specific subdomains from client-generated URLs
597992,minor,"Command+F is shortcut for both ""Find in This Message"" and ""Quick Filter"""
597996,normal,Received time displayed is actually Sent time
597997,normal,Update xpinstall whitelist preferences
598053,minor,Cannot delete folder if folder with same name exists in Deleted
598054,critical,Thunderbird 3 does not work in Windows 7 64 bit
598064,trivial,spell check highlight of questionable spellings disappears
598068,minor,"SPAMFighter toolbar lost, add-on inoperative after upgrade from TB 3.1.2 to 3.1.3 and 3.1.3 to 3.1.4"
598088,normal,Can't access e-mail; get the following error report
598093,major,"unable to delete aany message from local folders (inbox, sent, draft, ...)"
598241,normal,Get Mail only picks up default address
598253,normal,Saving attachment with new name generates javascript error and hangs File Browser
598258,major,Version 3.1.4. fails to connect to earthlink e-mail server on some computers
598260,critical,Script stops working on attaching file to email
598330,normal,Cannot Get Multiple Stand-Alone Message Windows
598353,major,Disappearing email
598371,critical,downloading of email stalls and thunderbird has to be closed and restatred.
598396,trivial,Spurious entry in activity log indicating massive number of downloaded messages
598442,major,nsHandlerService.js:941 -- unresponsive script
598534,normal,Failure to recognize and correctly hyperlink an URL ending with '-' (minus sign) when composing
598564,major,Cannot open attachments or down-loadable links - open window automatically closes (same in Firefox and Thunderbird!)
598570,major,After update to this version I can no longer receive e-mails
598590,normal,sender and receiver are mixed when searching in sent mail
598591,critical,Attempting to expand to see folders previously imported from Outlook causes crash
598625,normal,OS (Windows) User Account Control dialog appears when opening/restoring Thunderbird
598631,normal,Drag and drop of attachments is not working any more (since 3.1)
598633,normal,Embedded HTML Tags
598637,minor,Duplicate and unopened messages get tabs
598662,critical,Crash (freeze) after starting TBird during mail download or after download is completed.
598701,normal,Duplicate e-mails appearing on Blackberry
598718,major,Addresses not being matched with address book entries when entered in send to field
598733,normal,Thunderbird repeatedly gets into a state where it doesn't delete email - have to exit to reset
598837,major,Can not see typing
598889,critical,Can't upgrade TB 1.5.0.2 to 3.0.8
598954,major,"""Find in This Message"" Does Not Work for Newsgroup Messages"
598976,normal,"emails containing URL stored to user folder, then can later be forwarded with spoofed URL in content"
598988,normal,Spool URL in email content if sending email as HTML
599007,critical,"saved search folder: works once, then causes crash"
599037,normal,Password manager / Master Password dialogue doesn't popup at restart after first start with Win XP offline
599050,normal,No more Mails since Updating Thunderbird
599091,normal,"When I send a msg, a copy is left in the drafts folder"
599119,normal,Investigate unnecessary plugin directory scans while loading messages
599151,normal,Mouse over popup menu causes divider lines to show between menu items
599170,major,"""Coversations"" prohibit me from opening individual emails"
599194,major,earlier 1.1 uninstalled; 3.1.4 installed; the newer version will not run
599221,normal,Default mail client check setting is ignored
599244,major,"""search on server"" not ... search on IMAP srv"
599260,normal,Bugs found on the litmus run post libxul landing on trunk
599284,normal,Implement alive ping counter for blocklist to strengthen user privacy
599305,normal,Make package-tests should package xpcshell-tests as well
599321,major,Often fails to copy messages with attachments to sent mail folder
599331,normal,Have a nice icon for the Thunderbird Add-on Manager tab
599387,major,"IMAP Draft folder loading never ends, saved messages missing"
599450,major,Crashes whenever I save an attached file to disc
599542,normal,Thunderbird saves on 2 different disks
599599,normal,Can not keep the messages on mail server
599608,major,Context menu selections are not functional in the Compose Window
599670,normal,Account Setup
599717,normal,Blank space in the begining of all ascii mails
599722,critical,total crash when clicking on any message header in mail reader window
599757,critical,E-mails disappear from mailbox (mbox files) after update
599765,normal,Images do not display in TB 3.x
599770,normal,Close of multiple tabs should warn about that
599797,normal,Mac builds broken by default architecture switch in gecko
599830,normal,"Status bar keeps showing ""Downloading Message"" although Thunderbird entered idle mode"
599908,critical,"messages don't appear in message list, can be recovered if you know that they have been downloaded and you can do a sender search."
599913,critical,"Settings cannot be saved ""OK"" buttons do not work"
599952,minor,Not selected IMAP accounts do not retrieve new mail
599963,normal,"When sorting by name, first name is used instead of last name"
600125,major,New version (3.1.4) too many steps backwards
600134,critical,"Thunderbird crashes while i click on the email (POP), Operating system i use is Linux Open Suse 11.3"
600140,normal,'Unread' quick filter hides some unread messages (the beginning of a thread)
600169,normal,Account wizard for a new profile is grayed on Thunderbird 3.1.4 and 3.0
600201,minor,"Upon clearing the quick filter bar, the most recently selected message is deselected, then automatically reselected after a long delay - during delay, user is able to select other messages causing unexpected behaviour."
600299,major,Message pane stops displaying messages after an email is sent
600358,normal,Mouse over compose window changes background color to green.
600416,trivial,"When I send an email, it produces an extra space at the beginning of the delivered mail."
600513,normal,"When using IMAP server, ""Search  message body"
600547,major,[(global) inbox disappeared after adding imap-account with same name as pop-accounts]
600558,major,After upgrade 29th sept 2010 sendbutton is not working anymore
600621,normal,F8 doesn't toggle message pane
600656,critical,connection to smtp server times out when sending an attachment.
600787,normal,1
600795,minor,"""Address Book"" folder name weirdness."
600802,normal,Unnecessary separator at bottom of help menu on Mac following move of check for updates to Thunderbird menu
600827,minor,Group mail by sender. Newest mail always at the bottom. Cannot do the secondary grouping
600858,major,Can send emails only with the send later function
600879,trivial,"After adding email account, it doesn't show up complete"
600886,normal,No warning / error is displayed when Outgoing is wrong
600958,normal,reload in standalone message window does nothing
600960,normal,dashboard icon (green #) indicates new messages when inbox has actually been read
600963,trivial,"The message that you are receiving an email, displays the received mail twice"
601071,major,"Thunderbird will not load images in emails despite having clicked ""Show Remote Content from this user"""
601080,normal,Importing certificates fails
601085,normal,"""Save as"" dialogs don't follow NTFS symbolic links to directories"
601144,normal,only downlaods 1 message at a time
601206,minor,Some email addresses are truncated in headers
601208,normal,Font keeps changing
601231,normal,"The ""From"" field on every mailing list message in the 3-pane window is always covered by reply buttons"
601269,normal,Cannot connect to links in TB
601298,normal,Thunderbird Needs a Format Painter
601359,normal,Unable to see text in some html messages
601389,normal,new mail notification cause Dx9 fullscreen to hang for few second
601455,normal,Some selected folders in the saved searched folders are not always backed up when I launch Thunderbird.
601508,normal,Intermittent timeout in test_cookies_read.js
601573,normal,Support omnijar in Thunderbird
601592,normal,Transferring a message to  sb : the hidden details appear
601593,normal,Remove some usages of nsVoidArray in the migration code and share functions between classes
601631,normal,Feeds do not display properly
601658,major,Font Size Changes During Composition
601755,normal,"New Th,bird 3.1: Pls not so many headlines! My laptop isnt so big! On every headline you can put on more information! Save space for my e-mail, that I need not so often to scroll."
601804,normal,attachment not visible
601844,normal,Grouped Sort Headerin Message List is not grouping mails properly when message has date in the future
601885,major,dontPreserveOnMove setting not honoured
601900,critical,copy messages to imap folder stops without any message - copy to no reaction
601926,normal,Investigate making the timeline of faceted search RTL friendly
601965,normal,"Error: JavaScript component does not have a method named: ""getLabelAt"" for various autocomplete functionality"
602007,normal,Thunderbird lacks corner resize grips
602145,critical,Thunderbird crashes system when saving attached file
602161,normal,Pressing Return or Tab key at subject input is also entered to editing message
602168,normal,you can't add mail servers that are offline
602170,normal,"TB keeps showing a message window about ""Secure Connection Failed"" - unable to reply to such an e-mail"
602221,major,Unable to X.509 encrypt to myself or decrypt messages sent to me using my certificate
602300,critical,Auto upgrade to TB3.1.4. Next day opened TB3 and discovered that I had lost all mail.
602347,major,Hyperlink bad
602360,critical,"Copy of sent message not placed in local ""Sent"" folder when original message was already there"
602446,normal,"Top-left toolbar ""Forward"" button remains disabled"
602462,normal,Thunderbird get stuck when Saving Attchmnts and Warning Dialog because of Jscript
602463,critical,Thunderbird fails to start
602486,normal,3.1.4 becomes unresponsive when running firefox 3.6.1
602510,normal,Password prompt didn't work with password; had to restart computer to get into e-mail
602521,critical,"Thunderbird hangs completely when clicking ""get mail"""
602531,normal,"Change ""-moz-box-shadow"" to ""box-shadow"" in mail/"
602573,normal,Please create a mailing list for Thunderbird users
602620,major,During updating add-ons an error occured
602865,normal,"When asked if you forgot to attach files, answering yes should open attachment window"
602938,normal,Rendered wrong after scroll
603013,critical,Unsubscribed IMAP Folders containing (.) do not show in folder list.
603063,minor,Random loss of focus when deleting messages
603064,normal,Thunderbird freezes if you are waiting too long to enter your main password
603072,normal,View > Threads > Threads with unread displays only unread messages
603085,normal,"Compacting operation, upon completion, highlights Inbox folder instead of returning to the message I was reading."
603099,normal,Contacts with special characters are getting quotes
603100,major,"Offline Settings not available for several POP Accounts, available for others on same domain"
603107,critical,cite-function broken
603135,normal,.R script files open as .txt
603267,minor,Cannot rename folder with different case
603315,normal,Multiple spellcheck notifications causes send mail to fail
603377,normal,LogWatch email not found searching for 'logwatch'
603391,normal,Rename tabmail.closeTabs to something more sensible
603437,major,cannot move or delete e mails
603474,normal,HTML-composed email gets sent as plain text
603527,major,o provision to open either attached images or open archived files saved under earlier vers.
603545,normal,Dragging messages from inbox to local folder is excruciatingly slow.
603553,critical,thunderbird crashes on sort by subject
603645,normal,"Composing an email, clicking on Attach button, gives script error."
603664,normal,recipiet full whean file reaches 4 Go size
603671,normal,cannot open nntp message hyperlink when link clicked
603698,minor,Junk mail shouldn't give notification
603733,normal,Mozmill: permanent failure with a few quick-filter-bar tests
603782,normal,File menu: please restore 'attachments' entry including a sub-menu item to save all attachments
603920,major,automatic mails are send to all accounts from my address book
604075,major,multiple contacts when adding to mail list.
604218,major,Cant send emails
604252,normal,Searching changes emails from unread to read
604277,normal,lack of folders
604325,normal,"[autoconfiguration] can not stop automatic search configuration, it never ending"
604359,normal,Switch more character encodings to better default fonts
604393,minor,"""Server Name"" field in server settings should remove whitespace"
604562,normal,Insert image link to a message becomes attachment
604586,blocker,replying open's a blank window
604602,normal,Dead-end in import tool if there are no other email clients
604606,major,Composition window is partly broken : cannot edit text in it - Error in chrome://messenger/content/messengercompose/MsgComposeCommands.js
604619,major,"""Reply To"" function is broken"
604628,minor,Messages in Greek that are recognized as ISO-8859-1 and are displayed correctly when you forward these messages text gets unreadable-scrumbled
604652,normal,Forwarding e-mails in the sent folder change the sender e-mail when using multiple accounts
604788,normal,Thunderbird takes several seconds to startup (maybe libxul related)
604855,minor,Tabbing from subject to body adds a tab in the body
604859,normal,Will not zoom with hot key until zoom from menu one time
604872,normal,Editing a link in a draft does not work. Clicking it sends you to the previous value.
604956,normal,Pasted of image fails to send
604986,normal,"After changing identity, the cursor is not placed correctly in the text field"
605007,major,"Cannot compose mail messages (new, reply or otherwise) can't shift keyboard focus into message-body portion of composition window."
605069,normal,ICANN's IDNs not showing properly in Thunderbird
605090,normal,Thunderbird Issue/bug  (single space added to first line of each sent email)
605113,minor,using cursor or arrow keys in message list pane sometimes jumps to global search bar
605251,minor,Phantom duplicate entries when editing address book lists
605293,normal,default dialog size when creating or editing a filter is too small
605354,normal,opening incredimail message causes future composed messages to force white text on white background
605381,normal,Remove comm-central uses of long-dead class sortDirectionIndicator
605562,normal,searching for newsgroups
605563,normal,Thunderbird 3.15: plugins disabled by default
605603,normal,Update to 3.1 hosed Thunderbird
605610,normal,Drag-and-drop of mail or attachments to desktop fails
605661,normal,"Message filter ""Forward Message to"" option fails"
605708,normal,"Mail fails to send; click ""send"" and nothing at all happens."
605759,major,3.1.5 vs. 3.1.4 ---- Lost the Calendar
605783,normal,After deleting an email the email opened next is unreadable
605817,major,drag and drop points to wrong positions after decoulping a second screen
605820,normal,"Viewing Message Body as Original HTML causes unable to access message body, one source."
605828,major,"Can't send email.  Pressing ""Send"" button does nothing."
605843,major,"New Account creation confuses different top-level domains (domain.org, domain.net mail crossed)"
605981,normal,threads sort by date ascending while mail sorts by date descending and vica-versa
606045,normal,No way to select address book
606088,normal,Malformed
606124,normal,subscribed folders aren't displayed until restart of thunderbird
606135,normal,Two Accounts in one Thunderbird and both with password protection
606139,major,double layout
606143,major,all folders gone after new update.
606180,critical,Sent Folder not working after installed update
606233,minor,Sent messages appear always with the attachment mark
606275,normal,"Export address book to cvs: Problem with double quote special character """
606307,normal,Opening attachments from a received e-mail leaves a copy of that attachment on the desktop
606327,normal,Investigate updating Thunderbird to the latest MozMill
606395,normal,Gmail and archiving(when you read a message in thunderbird it still keeps the archived message as unread)
606422,major,Pop-up windows (e.g. account settings window) are not sized correctly for netbook pcs.
606436,normal,Fix incorrect references to resource://app/... in the feature configurators
606440,normal,Fix errors in error messages in MozMill tests
606442,normal,Non response to click
606479,normal,Deleting mail
606557,critical,Thunderbird crashes many times/hour after latest update
606635,normal,Recipients of my e-mail are getting text in Greek.
606656,normal,"Thunderbird goes into offline mode, and cannot go back. TB cannot be restarted."
606659,normal,Cannot delete images
606664,minor,"Create new mail account when internet is off-line stops with error (when closing account wizard, the error appeared again)"
606675,normal,"How dare you label email from the NRA-ILA as a possible scam, this is offensive!!!!"
606680,normal,"Blank Software Update window appears, can't dismiss"
606815,critical,crash when clicking on mail account of pop mail server
606825,major,Folder Size cannot exceed 4 GByte
606839,normal,Can not download remaining part of message that is over download limit size
606845,normal,3.1.4 update won't go away.
606847,major,can't view update history in preferences
606934,normal,We don't register Thunderbird as the default .eml handler
606991,normal,"""Copy Email Address"" does not copy name of sender"
607031,major,Java is not defined
607036,critical,4.2gb limit on message folder size causing sent items to be silently dropped
607071,normal,Some HTML e-mails are borked
607079,normal,"email content disappeared as did the reply, delete, etc images"
607116,normal,URLs like news://server mis-interpreted
607118,normal,"Searching through available news-groups skips those, which equal the entered search string"
607265,normal,"""mailnews.use_received_date"" pref is no longer used, should be removed"
607279,normal,Received date isn't set correctly for IMAP messages
607298,normal,unsuccessful update
607364,normal,"default (non-localized) ""em:name"" setting not picked up in Tools > Add-ons window"
607366,normal,Migration Assistant should use nsIMessenger instead of DownloadUtils for file sizes
607429,normal,Deleting messages intermittently works.
607432,normal,Scroll down using mouse corrupts display in message contents window.
607484,critical,Thunderbird 3.1.5 crashes when starting up.
607486,normal,"When opening an IMAP-Folder, Thunderbird doesn't immediately jump the the last message (but waits/loads for some seconds)"
607595,normal,Necessary and USEFULL: Ctrl+F4 for closing a tab
607688,normal,"""Search in message"" invokes Quick Filter"
607691,normal,Email temporarily disappears from inbox during delete
607892,normal,"mail.check_all_imap_folders_for_new is ignored by ""Check for new messages at startup"""
607927,major,Update does not load the latest version
