id,description
556000,Bugzilla should admit to not being able to search pieces of words
556021,Bug bareword on request queue page
556045,get_bug_link() requests the localized bug status and resolution too many times
556195,bugzilla-queue initscript returns wrong result code when the daemon isn't running.
556439,DateTime dies if it gets a 0000-00-00 date from the database
556579,Quoting protection broken in QuickSearch again
556649,Sudo Functionality Notification to User Can Be Bypassed
557324,object_before_delete does not work when object is Bugzilla::Classification
557345,"Edit Bug - Change Product, Components Does Not Update"
557385,Update the 3.6 Release Notes for the final release
557399,"""use Switch"" is deprecated"
557495,PostgreSQL crashes when deleting a custom field of type BugID
557686,PostgreSQL crashes when deleting a custom field of type Date/Time
557806,"When setting the upgrade_notification parameter, an error should be thrown if you don't have all the required Perl modules installed"
557911,"""Don't notify"" Check box when submitting"
558032,"Incorrect ""X votes"" link when viewing a bug"
558285,gff
558318,Invalid Parameter for keywords after submitting a new bug
558696,"After committing a change, the addressbar changes to https://bugzilla.mozilla.org/process_bug.cgi and prevents refreshing"
558811,would someone please explain this graph
559026,Insecure dependecy in parameter while running with -T switch
559245,Internal error when attempting to browse the Administration>Parameters page
559398,Old incomplete data warning showing on activity view due to custom field value of '?'
559573,"3.6 release notes state that email_in.pl supports attachments now, but the pod docs say otherwise"
559604,When trying to submit a new bug I get the error: undef error - Cannot determine local time zone
559631,checksetup.pl doesn't say anything about perl module List-MoreUtils-0.22
559790,job queue fails to work silently
560029,輸入不存在使用者id，訊息提示錯誤
560046,update to bugzilla 3.6 with Pg backend error in 'Updating bugs_fulltext'
560161,Minor typo in Quicksearch help file
560318,install-module.pl fails to install DateTime with modern versions of Module::Build and CPAN
560545,[Oracle] Search.pm calls sql_fulltext_search with duplicate labels
560691,install-module.pl sometimes prompts the user for input when it doesn't need to
560773,Administration > Parameters > Attachment > maxattachmentsize cannot be 0?
560817,Can't add charts for .NET component (leading periods give bugzilla in-dot-gestion)
560862,defined(%hash) is deprecated in Perl 5.12
560891,report.cgi: 403 Forbidden error when requesting tabular or graphical report.
561041,invoking email_in.pl from the mail queue under suid fails due to insecure chdir
561067,"Our 'List Results' ""Change Columns"" redirect results in un-rendered page"
561170,Various warnings thrown when running QA tests with Perl 5.12.0
561213,Large attachment results in blank page - no error reported
561322,Bugzilla reveals database password on error
561348,"Bugzilla's bz_smallminded ""This list is too long for Bugzilla's little mind"" isn't working with Gecko because ':' is encoded"
561465,User passwords containing commas do not allow proper login
561745,Impossible to uncheck boxes in the Email preferences
561758,file error - admin/params/example.html.tmpl: not found
562888,Bug.create via XML-RPC times out when assigned_to is set
563144,advanced search excluding specific keywords does not report bugs without any keywords
563571,Fields in DB not found after upgrade to 3.6
563894,Milestone URL needs to be removed from documentation
564028,Interdiff silenty fails
564160,Not localized strings
564629,In the charts aren't displayed national characters
564650,Email_in not using UTF-8
564730,"After installed bugzilla-3.2.6,can't access bugzilla  use firefox"
565002,"Sending e-mail is crashed.  In apache log ""... Error: no valid recipients"""
565240,colchange.cgi shouldn't send full-page content after its redirect() call
565364,Arrows missing from buttons in change columns screen
565790,Unprivileged users cannot create bugs anymore
565794,Comments are no longer displayed
565880,Do not throw an error when obsoleting an already obsolete attachment
565920,Update the Downloads page to also have Bzr instructions
565942,"Bugs can't be changed to the ""Reopened"" status when they went directly from ""Unconfirmed"" to ""Resolved""."
566069,Add an attachment from text input box
566195,Release Notes for Bugzilla 3.6.1
566198,Release Notes for Bugzilla 3.4.7.
566199,Release Notes for Bugzilla 3.2.7
566276,xml packet always return 0 from assigned_to
566299,Linkification of bug#12345 and MR#12345 in Bugzilla
566499,#c0 links have the wrong href
567303,VALIDATOR_DEPENDENCIES doesn't always sort field validation properly
567629,"Can't open perl script ""\x96T"": No such file or directory\r"
567670,"Security Advisory for Bugzilla 3.7.1, 3.6.1, 3.4.7 and 3.2.7"
567729,Bugzilla stores LDAP user password
567780,"When closing a bug as a duplicate, the error ""There is no field 'dup_id'"" is displayed"
567981,Restore ability for page.cgi pages to contain . characters
567996,All products are selectable in advanced search form
568158,"Clicking 'Whining"" on Bugzilla Admin page displays Error message"
568220,Can't search on priorities containing whitespace
568609,Browse page header is not following the other pages pattern
568760,Subject line is missing in the E-mail Notifications
569199,Running Cron command for Whining displayed error message
569385,Incompatible with SOAP-Lite-0.711
570441,Canceling my own review request with a new attachment shouldn't send an email
570567,Keyword deleted page does not mention the deleted keyword
570987,"Argument """" isn't numeric in numeric gt (>) at template/en/default/bug/field-label.html.tmpl line 34"
571003,After changing the default milestone name the Action 'Delete' shows up for the default
571498,After reseting password and changing password system doesn't allow to login
571636,Search UI should follow a grid design
571637,Custom Search should be behind a show/hide widget
571820,G41 LAN Realteck RTL8111DL Gigabit Ethernet controller works Intermittently
571928,bugzilla emails for blocks or depends on changes should include bug summary along with number of bug added/removed
572108,"buglist.cgi: Use of uninitialized value $2 in uc at Bugzilla/Search.pm line 1184, <DATA> line 275., referer: https://***/describecomponent.cgi"
572110,"buglist.cgi: Use of uninitialized value in lc at Bugzilla/Search.pm line 391, <DATA> line 275., referer: https://***/describecomponents.cgi"
572384,When creating a new User account in Bugzilla the email shown is not encoded correctly (for examle the Subject is not shown and Umlaute are not shown correctly
572393,The UI of pages is broken in Opera 10.60
572407,Products in Search-Drop-down-list
572423,"""My requests"" is empty"
572514,Trying to search for --webm or -webm seems to take forever (?)
572603,"If $action eq 'none' in process_bug.cgi, recent_search_for dies"
573441,The attachments.ispatch column is a boolean without a DEFAULT
573450,keyworddefs.description should be NOT NULL
573451,Customizing Bugzilla whine e-mail template
574029,"The red star besides the ""Component"" label in show_bug.cgi has no meaning"
574166,clean_search_url needs to take into account email3 fields.
574177,product and version fields should also have the is_mandatory => 1 option in the fielddefs
574327,Map image/x-png to image/png when uploaded by IE
574566,"""reporter"" is missing from OPERATOR_FIELD_OVERRIDE in Bugzilla::Search"
574892,Initial CC and Default QA Contact not set on bugs if the arguments are not passed to Bugzilla::Bug->create
574895,Release Bugzilla 3.7.2
574896,Security Advisory for Bugzilla 3.7.2
574940,percentage_complete searches fail on PostgreSQL
575021,anyexact doesn't properly trim values in the list
575022,anyexact percentage_complete searches return every bug in the database
575454,Extra whitespace makes link look bad on index.cgi
575475,ANSI coloring breaks displaying of actual error message during checksetup template precompiling
575497,Error after changing email address if still logged in.
575499,New advanced search page has a few text-related issues
575501,Custom field doesn't appear when a field it's dependent on appears with a default value
576064,code/install-requirements.pl causes release-notes.html to fail
576105,install-module.pl cannot install DateTime or DateTime::TimeZone on Windows
576230,System doesn't attach files during creation of letter.
576231,"All emails are sent only to the administrator , even after adding other users to the aggigned and cc list"
576255,Inconsistent color in 'potential duplicate list'
576481,Item not saving
576865,"Bugzilla doesn't detect a browser is x86_64, Build Identifier not always filled in automatically"
576871,Build Identifier not always filled in automatically
576911,"The ""before_table"" hook throws ""uninitialized value"" errors in the web server log"
576912,"Clicking ""Submit Bug"" with the Summary field focused doesn't work because the UI moves"
576916,'keywordaction' is undefined when editing a single bug
576969,Keyword autocompletion doesn't work with charts and reports
577037,convert-workflow causes IN_PROGRESS to have a lower sortkey than CONFIRMED
577049,"The next release is 4.0, not 3.8"
577053,Upgrading from 2.18 or earlier fails with the new status workflow patch
577054,Cannot delete any field value if that value's field controls any values
577058,collectstats.pl --regenerate fails on PostgreSQL
577080,"bugzilla-3.7.2.tar.gz is 17 Mb in size, much bigger than the usual ~2 Mb for older releases"
577089,Series (new charts) are not updated when running convert-workflow.pl
577149,convert-workflow should rename values in saved searches
577388,xt/search.t incorrectly fails target milestone tests
577407,Several HTML elements have the same ID when editing parameters
577412,Obsolete links pointing to editparams.cgi
577415,Allow positional parameters for XML-RPC
577428,Whining start error at cron
577453,Bugzilla internal error on login
577520,"""Adding new table..."" message appears even when usage_mode is not CMDLINE"
577569,[PostgreSQL] longdescs.isprivate casesubstring searches fail with a SQL error
577575,[PostgreSQL] Having percentage_complete as a buglist column requires having remaining_time in GROUP BY
577577,bz_drop_fk should be tolerant of failure
577582,[PostgreSQL] Can't use changedfrom/to on longdescs.isprivate
577588,xt/search.t is sometimes not properly translating values
577602,[PostgreSQL] Can't use multi-selects as buglist columns
577765,Positional Parameters in XMLRPC only accepts the first param.
577835,"Wrong error message when entering unknown / ""invalid"" URLs into ""See also"" field"
577853,"Implement ""Related Bugs"" field for local bugs that are not dependencies"
577854,URL field header caption does not link to field value description (confusingly links to actual URL)
577903,bugbot doesn't parse flag requests correctly anymore
577956,Bugs which were never confirmed cannot be reopened as UNCONFIRMED
578003,E-mail notifications are missing datetime for comments
578036,Error: Hours Left field is less than the minimum allowable value when no estimates
578197,[PostgreSQL] Fix old altered-to-serial columns that weren't upgraded as well as they could have been
578241,Use the same ID in enter_bug.cgi and show_bug.cgi for group checkboxes
578253,Autocomplete user names in the UI to add users to watch
578256,Autocomplete user names in the search UI
578258,"Calling votes.cgi with no arguments should either display the user's votes, or give a better error message if the extension is disabled"
578267,Fix a few minor UI issues with the new keyword autocomplete changes
578335,"The ""Show next bug in my list"" user pref either doesn't display the next bug or display one from the wrong buglist"
578366,closing </dl> is missing in pages/fields.html.tmpl
578433,"Can't call method ""id"" without a package or object reference at Bugzilla/Component.pm line 98"
578513,cc_accessible and reporter_accessible should be is_cc_accessible and is_reporter_accessible in the WebServices
578572,User autocomplete ignores letters typed while a response is pending
578599,Hard to scroll past the attachment view in the details screen
578787,Email addresses are available to anybody who has an account
578958,Sanity check doesn't send unsent mails to addresses form CC list
578962,mail crashed
579189,New methods added to Bugzilla/User.pm by bug 24896 have no POD
579214,"Quicksearch with ""owner:"" is broken"
579218,Email notifications shouldn't assume a fixed-width font
579292,"""Hours Worked is greater than 0"" boolean chart crashes"
579695,xt/search.t: MULTI_SELECT fields intermittently fail the casesubstring-lc test
579797,Bugzilla::Group::ValidateGroupName() has been removed despite some scripts still use it
579915,tog-pegasus conflicts with libcmpiCppImpl0-2.0.0Dell-1.1.el5.i386
580206,"Release Bugzilla 3.2.8, 3.4.8, 3.6.2, and 3.7.3"
580214,"Security Advisory for Bugzilla 3.7.3, 3.6.2, 3.4.8 and 3.2.8"
580500,Precompiling templates...file error - parse error - account/created.html.tmpl line 37: Assertion ((svtype)((_svi)->sv_flags & 0xff)) >= SVt_RV failed
580761,YUI scripts no longer work
580778,hash keys containing non-word characters such as dashes are dropped from web service params
580865,'Edit' not a clear way of getting to old/advanced attachment view
581311,Various documentation in Bugzilla::Hook is out of date
581316,Minor typos in notification reason descriptions
581326,Misleading JSON error message
581327,"Lists of bugs (aka tags) are broken, because bug IDs are no longer split on commas"
581365,The calendar widget is not localizable
581422,Tweak attachment detail view
581446,Add me to the bug's CC list if I'm commenting on an attachment
581448,The status field in the table of possible duplicates is not localizable
581622,"When a quicksearch includes the ""content"" field, it is limited to 200 bugs"
581663,Directive closed twice
581668,Obsolete groups have no name nor ID when moving a bug to another product
581690,Restore the ability to move several bugs at once to another installation
581693,Missing whitespace for the auth_failure_action hook
581798,Remove whitespaces from URLs when listing classifications and products in editproducts.cgi
581933,Username autocomplete doesn't work outside ASCII
582209,[Oracle] Bugzilla::DB::Oracle adjust_statement LIMIT code corrupts sub-selects
582339,Wrong spelling at bugzilla's documentations on Groups and Group Security Section
583154,"If you don't comment while setting the work_time (Hours Worked) field, you get an empty comment in bugmails"
583167,"The ""X-Bugzilla-Changed-Fields:"" header in bugmails is unreadable"
583287,Some fields should not be displayed in bugmail for new bugs
583535,wrap entire line in the Bug List with a <A HREF
583614,Simple Search no longer works
583622,email_in.pl doesn't let me set timetracking fields
583645,[PostgreSQL] Many searches on Pg fail with a taint error
583646,wrong summary on bugzilla quicksearch results page when product/component shortcut is used
583649,Release Notes for Bugzilla 3.6.2
583778,Add the option to edit a bug /comment you already reported
583884,User autocomplete fills in empty values instead of the autocomplete value
584018,"@foo= bar in email_in.pl is not parsed correctly, due to a missing whitespace before ""="""
584021,FILTER txt should also remove &nbsp;
584032,Cannot set requestees on bug creation
584036,_sync_fulltext() not called when (un)setting an existing comment as private
584069,IE6 throws many JS errors
584110,"Don't name attachment files ""attachment.txt"" by default, because this confuses IE"
584427,"""Only bugs with at least X votes"" should not be in the ""Search by People"" section of query.cgi"
584428,Release Notes for Bugzilla 3.4.8
584429,Release Notes for Bugzilla 3.2.8
584739,Email Sent To: No One
585006,"The function Bugzilla::Attachment->create requires a description argument, and that argument was not set."
585055,Error load custom fields using template portuguese language
585454,"In flagmail, the Date header field splits the Subject header field in two"
585490,Italics for UNCONFIRMED bug links are hardcoded in Bugzilla/Template.pm
585498,RADIUS auth isn't experimental any more
585633,checksetup.pl detects wrong version of perl modules
585650,"got cf_ciphase doesn't exist problem when upgrading from 3.2.3 -> 3.6.2,"
585802,Change the cc/user autocomplete (and backend) usermatching to ignore spaces / search on space separated names
585825,RFE: Redirect to a permanent URL after submitting any form.
585852,"Error message for file_too_large mentions ""non-patch attachments"" when there is no such thing anymore"
585859,Don't add a dependency when cloning bugs
585938,editproducts.cgi and show_bug.cgi report internal error for product with more than 502 versions
586011,Change references to 'DarwinPorts' to 'MacPorts' (proper project name)
586497,"Cannot create flags.  Receive error ""DBD::mysql::db do failed: Duplicate entry '0' for key 1 """
586560,"Account lock-outs do not disable active sessions, allowing user on banned IP to continue interacting with Bugzilla"
586871,Convert all Bugzilla->get_fields calls to Bugzilla->fields
586911,Status and resolution unlocalizable in list of potential duplicates
586951,Saved Searches broken when product name updated
587108,asdwed
587568,Cannot get bug details
588013,Object documentation for component has a typo
588175,"The ""changed after"" searches do not include bugs which have an attachment added to them"
588365,"Hours worked, Email notification, timetracking"
588368,custom mapping for some fields in 3.6 are missing
588483,Can't call bug.defined in templates
588915,"Bug summary starting with a "">"" character renders as a quoted comment (magenta)"
589100,"Bug with keywords in Bugzilla/Bug.pm, causes errors"
589424,possible wrong description for group control examples
589463,Version is now multi-selectable field.
589525,"Useless text ""text"" at line 1821 of administration.xml"
589547,Wrong description for editing a flag
589801,Format Problem with Email Notifications
590901,incorrect formating in opera-10.61
591218,"""Form field longdesclength was not defined"" error while mid-airing again after clicking ""Submit only my new comment"" on mid-air page"
591610,Custom field doc doesn't include 'Bug ID' type
591636,'Is Mandatory' is not documented at Adding Custom Fields
591638,Editing 'Field Values' is documented as 'Legal Values'
591641,Confusing wording of explanation of privileges on edituser (canedit vs. canconfirm)
591781,'Voting' section remains in docs
591865,Test Bug
592012,its no longer possible to edit attachment flags (such as 'patch')
592480,Only one person is added to CC list when multiple are specified
593138,confirm-action.html.tmpl did not include the reason
593170,"see_also field incorrectly allows urls like ""show_bug.cgi?id=2323"" (with no domain)"
593173,Local bug linking in see_also should work whether somebody inputs an https or http URL
593881,Assignment to $[ has been deprecated in Perl 5.12.0
593887,Perl 5.14 requires HTML::Parser 3.67 and DBI 1.614
594155,IE6 throws JS errors when filing new bugs
594237,marking a bug duplicate requires adding comment even if commentonduplicate is off
594518,The Edit Attachment as Comment corrupts the attachment if it's a UTF-8 text file
594527,"""You are receiving this mail because:"" email footer has dubious English grammar"
594947,show_bug text boxes are not 100% width
594970,Can't change the mimetype for a patch
594990,Strict-Transport-Security header makes it impossible to disable ssl_redirect and makes entire domain strict
595410,Displaying a bug with many dependencies is slow
595448,Searching by percent complete in boolean search throws an error
595712,Return to bug page after login doesn't work with javascript disabled
595735,Don't allow regular users remove other CC'd emails except their own
596038,The before_table hook in list/table.html.tmpl needs to be moved higher in the template
596740,xlsx files are corrupted sometimes when downloading as attachment
596855,please list my intellij addon to the list of bugzilla ide plugins
597683,CreateAccount page displaying error message
597772,Bugzilla::Bug::add_see_also does not check for undef input
597779,Advanced search for more than one keyword doesn't work
597833,Add ability to find bugs considering synonyms and anthonyms words in title
598147,"Can't call method ""isa"" without a package or object reference at ./email_in.pl line 377."
598193,"doing an advanced search for ""matches"" gives Illegal Search error"
598213,Silver css border on header makes it look misaligned
598377,can not send e-mail to global watcher if the user is disabled
598549,Webservice: Bug.fields visibility_value no longer exists
598698,Possible unneeded selectrow_array() call in Bugzilla::Install::make_admin()
599023,importxml.pl fails if UNCONFIRMED is the single bug status allowed when reporting a new bug
599262,Need feature to edit long description
599263,Text message
599264,Submit error
599399,"When adding custom field and selecting drop down box based on product, does not work"
599539,Update the mod_perl.pl code for Apache2::SizeLimit 0.92
599552,CGI.pm compile options are different under mod_perl than normal
599953,Editing an advanced search doesn't remember values passed to discrete custom fields added by extensions
600492,chfieldfrom/chfieldto dates are no longer validated
600494,deadlinefrom/deadlineto dates are no longer validated
600495,Searching by field ranges fails when chfieldto specified
600578,checksetup.pl reports modules missing when they are present
600616,show_bug.cgi: Invalid parameter passed to Bugzilla::Search::Recent::_init
600668,Able to change (at least) the status whiteboard via the web service even though usestatuswhiteboard is off
600674,"When a dependency is set, provide the bug summary in the email notification"
601218,Do not display (show) when the CC list is empty
601370,content_type does not work as a search parameter
601371,bug_status_type does not work as a query parameter
601524,Linkified bug summaries in buglists look weird
601572,LDAP authentication fails where user has non 7-bit character in password
601848,percentage_complete searches are broken in various ways
602458,is_mandatory is missing from Bug.fields output
602832,008filter.t doesn't catch [%~ ~%] correctly
603121,"When creating a new bug, the fields in summary aren't translated"
603160,don't clear $ENV{PATH} on windows
603314,Unprivileged users cannot create bugs any more
603566,bxwbxj
603596,autochange status when change assigne
603598,Any users can change any preferences of any bugs
603754,bugzilla 3.6.2 has the docs for 3.2.2
604256,Release Notes For Bugzilla 4.0rc1
604522,t/012throwables.t doesn't catch new user errors correctly
605693,Make config.cgi?ctype=rdf faster
605824,"CSS and JS expiry scheme doesn't work with mod_perl enabled, clobbers error log"
606168,"""Bugzilla is pondering your search"" page is sent together with search results"
606254,bugzilla incorrectly detects Android stock browser's platform
606511,Bug.search should allow use of include_fields and exclude_fields
606518,query.cgi#chart doesn't work anymore (again)
606854,"Security advisory for Bugzilla 4.0rc1, 3.6.3, 3.4.9 and 3.2.9"
607332,[Simple Search] should reduce the results with more keywords
607361,"Creating an attachment without a ""comment"" param in the URL causes an internal error"
607581,URLs in the See Also field are not linkified when the user is logged out
607633,"Use ""ch"" unit for width of comments"
607649,SMTP::TLS is not shown in mail_delivery_method after successfully installing SMTP::TLS cpan module
607716,The attachment content is pasted into a comment when editing an attachment with JS disabled
607909,Hours worked / work_time is marked as changing when commenting even when you don't enter a value
607966,Use of qw(...) as parentheses is deprecated since Perl 5.13.5
608179,Flags do not appear on the attachment create page
608188,Release Notes for Bugzilla 3.6.3
608437,Unused variables passed to flag/list.html.tmpl
608472,Bugzilla 3.6.2 and redirection problems Options
608645,Release Notes for Bugzilla 3.2.9 and 3.4.9
608671,bugzilla remember last login data even another user login later
609404,Components named with commas yield inaccurate searches
609817,Keywords field covers custom fields.
610279,Download page update: localized templates
610739,YUI-generated tabular reports do not work if only one axis is set
610812,Product name conflict while doing simple search
610959,Error in sending email while reporting a new bug
611129,Quicksearch fails in 3.6.3 if List::MoreUtils is not installed
611201,Interim Security Advisory for CGI.pm issue
611623,The alias is not filtered in QuickSearch when passed to show_bug.cgi
611645,Search feature has logical error
611891,Don't generate cookies for logins done over GET via the WebService
611979,Undefined subroutine &Bugzilla::Config::Advanced::check_multi when enabling strict_transport_security
612888,Remove mention of 3.0.x from Localizer's Guide
614507,"Language, Localization selection"
615570,misstype in global/messages.html.tmpl
615574,"When viewing a bug that is the result of a saved search, the buglist and 'show last search results' links belong to a different search"
615627,t/012throwables.t doesn't know about user errors defined in extensions
615636,Labels badly aligned when editing versions and milestones in admin pages
616341,Fix Search.pm to understand the new tagging system
616381,assignee does not receive email about change to bugs.
616679,A User with local editcomponents privs should be able to set the grant and request groups to groups the user belongs to only
616981,sql_string_until called by whine.pl fails with PostgreSQL when profiles.login_name does not contain '@'
617133,Reporting for components causes errors
617280,please provide a way to clone/copy (append) a product's settings
617308,Checksetup fails to populate a new DB and tries to convert charset to utf8
617477,"Update the POD for Bug.update, fix error codes, and make Bug.update more consistent"
617590,aaaaaaaaaaaa
617676,"Wrong URLs in the ""Total"" row at the bottom of tabular reports when JS is enabled"
617684,Values starting with a dot or an underscore are no longer hidden in reports
617708,"Bugzilla should autodetect *.log attachments as text/plain, not text/x-log"
617924,Error message not prompted while trying to logged in with invalid user name & password.
618271,Advanced Search: Summary field is used twice
618841,"bare word ""bug"" on release note"
618844,Apache module must be 'enabled' (release note)
619555,Fix the description of Bug.attachments
619581,bzdbcopy.pl is broken on trunk and doesn't work with SQLite
619987,Stored XSS (Stored Cross site scripting)
619994,Bugzilla is vulnerable to stored cross site scripting
620011,test
620037,"Release Bugzilla 4.0rc2, 3.6.4, 3.4.10, and 3.2.10"
620234,buglist.cgi runs forever with bogus
620519,Announce deprecation of Windows 2000 support on all branches
620540,"Security Advisory for Bugzilla 4.0rc2, 3.6.4, 3.4.10 and 3.2.10"
620694,MySQL is not 'required' RDBMS for Bugzilla (glossary.xml)
620786,Can't locate parent.pm
620796,Bugzilla::Migrate->create_legal_values chokes trying to create components
620946,Able to see the description of a confidential bug even after log out
620985,SMTP Authentication is not available
621104,[SECURITY] User preferences pages lack CSRF protection
621105,[SECURITY] Voting lacks CSRF protection
621107,[SECURITY] Sanity checking lacks CSRF protection
621108,[SECURITY] Creating/editing charts lacks CSRF protection
621110,[SECURITY] Quips (adding/approving/deleting) lacks CSRF protection
621111,"WebService::Bug.update return ""500 Internal Server Error"""
621128,"remove trailing whitespace from <div id=""view_disabled"" >"
621591,Critical Security Issue In Bugzilla Since 2.14: Early-Access Patch
621597,The recommended mod_perl configuration doesn't include arch-specific directories in lib/
621670,Upgrading RedHat5 packages via yum update fails with rpm_check_debug
621852,To confirm user e-mail address change bugzilla asks for old e-mail address while it is displaying it
621881,CC Addition changed the severity on chrome browser + Windows XP
622048,checksetup.pl fails with message: Adding new column 'isactive' to the 'products' table
622065,"How to enable ""Bugzilla Mail Interface"" in Bugzilla build 3.6.3?"
622079,Changing the group which can bless all groups
622105,Misspelling in setting_info_invalid error message
622204,Bugzilla::Migrate crashes trying to create bugs with resolutions
622437,Remove 'colchange_columns' hook from the Example extension
622460,Bugzilla shouldn't allow user icons to be on remote servers
622487,"Product and component  mismatch , a product without any component gets component of other projects in advance search"
622679,Autocomplete suggests inactive/disabled accounts as matches
623090,"Dep. tree and ""view as bug list"" contain different bugs."
623225,link to bug query from tabular report has extra criteria causing all bugs to be reported.
623408,Message-ID is gone in bugmail for new bugs
623476,"SCMBUG : while starting daemon giving ""Scmbug error 79"""
623914,"On Windows, several Perl modules reported as being installed by checksetup.pl cannot be loaded by Bugzilla"
624414,"The ""Possible duplicates"" table in enter_bug.cgi no longer works (BUGZILLA.value_descs is undefined)"
624664,unable to register account
625020,Checksetup.pl does not check for List/MoreUtils.pm
625129,simple search broken with multibyte query string (advanced works)
625190,Typo and Missing FK in Bugzilla::DB::Schema
625339,Couldn't untar /.cpan/source/authors/id/A/AN/ANDK/CPAN-1.9402.tar
626318,full screen
626725,"""Product"" field is truncated at 8 characters"
626726,False Display of Error Messages
627349,"Bugs are not opened anddisplayed when I in the ""Show dependency graph"" click on a Bug"
627660,"Create account page has ""Send"" as submit button, which doesn't make sense"
627775,"Text ""attachment \n NUMBER"" is replaced with the link to the attachment NUMBER"
627910,Update Release Notes for Bugzilla 4.0rc2
627923,Release Notes for Bugzilla 3.6.4
627930,Release Notes for Bugzilla 3.4.10
627931,Release Notes for Bugzilla 3.2.10
628471,edit attachment accidents should be detected and suppressed
628681,default to cc'ing reviewers
629007,Example in quicksearch priority shortcut is incorrect
629153,QA JSON-RPC client sends arguments when it shouldn't and can't handle 500 responses
629321,Finish docs for Bugzilla::Config::Common
629529,SQLite installations cannot use jobqueue.pl because they don't use our DB::SQLite driver
629583,"Rename mid-air collision to be save conflict, or some other more appropriate warning"
629916,Download page update: localized templates
630681,"SQLite: ""No such function MOD"" when running collectstats.pl"
630710,RESOLVED option does not always give resolve as box
630750,New mod_perl @INC config causes strange problems if you reload Apache from another Bugzilla directory
630800,query-to-tags migration code fails to properly parse some input
630847,Upgrade from 3.2.3 to 4.0rc2 fails while using PostgreSQL 9.0
630907,Viewing attachments and going back to associated bug changes platform automatically under Safari
631158,Can't update bug's severity using webservice
631312,Upgrade Perl versions available on landfill and Tinderbox
631328,"install-module.pl is unable to install Email::MIME on Perl <5.8.5, because Email::MIME 1.907 now requires 5.8.5 as a minimum"
631408,shell access?
631874,"Cannot search for “matches” (illegal search), error message"
631988,"""Test Email Preferences"" Perl selenium test script"
633041,Bug.add_attachment is missing an error code and should fill in content_type for patches
633055,"Bug.legal_values throws warnings when you pass an undef ""field"""
633061,Require Apache2::SizeLimit 0.96 for proper operation on Linux
633139,A link pointing to 404 in the interface
633185,Keywords not appearing as drop-down menu when filing a new Bug.
633354,Using include_fields and exclude_fields fails with Bug.search
633422,User.get doesn't require its required parameters and include_disabled is misdocumented
633508,"Disable spell check on the text area for ""edit attachment as comment"""
633569,Patches should default to text/plain;charset=UTF-8 rather than text/plain
633604,Relative dates 7d and 1w perform significantly different
633902,Release Bugzilla 4.0
633945,Private Comments are sent to persones outside the insider group
634177,Impersonate with/without administrative privilage
634234,upgrade failed to 3.6.4 from 3.6.3
634243,"using ""confirm match"" leads to match failed error due to an added comma"
634273,Quick Search - This search engine isn't supported by Firefox and can't be installed
634524,Install Error
634591,"Bugzilla 4.0 Upgrade, Checksetup.pl could not complete"
634841,[Oracle] checksetup.pl crashes during database schema upgrade (fix included)
635217,Bad argument param sent to Bugzilla::Product::new function
635243,"The guided form is broken, the version field is incorrectly populated"
635260,Cannot determine local time zone on Search and New Bug
635517,Don't use mailer queue if mail_delivery_method is Test
635882,Specifying a target for a link in a product or group description should be allowed
636084,Advance Search
636118,All bugs do not get updated when using Change Several Bugs at Once
636249,"After 4.0 Upgrade, No email notifications being sent"
636412,xmlrpc BUG.update refuse to set resolve-duplicate for bug
636441,"""Bugs:watch list"" does not follow changes in email address"
636898,Ubuntu 10.10's Bugzilla3 Vulnerable to CVE-2010-4572
637016,Password can't be used after upgrade from 2.22 to 3.6
637146,Unable to find 'my votes' page.
637310,"""My Votes"" has disappeared"
637357,slow navigation
637422,Download page update: localized templates
637426,"""OR"" query for searching on groups does not return results - Advanced Searching Using Boolean Charts"
637945,Google Reader rejects search feed
637977,"Under mod_perl, Bugzilla generates URLs with semicolons instead of ampersands"
638032,Release Bugzilla 4.1.1
639151,Webservice Bug.get is returning objects for the see also list instead of the urls
639199,Option for negation of some parameters in the advanced query.cgi
639468,"When reply to description, prefix and link is incorrect"
639687,Segmentation fault on Precompiling templates
639803,X-Bugzilla-Changed-Fields should use a separator
640022,upgraded to 4.0 from 3.6 - bombing adding new bug - undefined column reverse_desc
640184,border radius style css3 compliant
640448,At sign replaced with %40 in 'My bugs' and saved searches URLs
640719,"JavaScript validation for filing bugs prevents creation of bookmarkable templates with blank mandatory fields (summary, component, etc.)"
640771,autocomplete seems to not work for the Google Chrome browser
640985,Milestones leaking over to other products in report.cgi
641216,test
641244,Can't report using old charts using bugzilla 3.4.10
641441,No provision to configure SMTP port(SSL)
641450,Incorrect option element is selected after navigating to another page and then moving back using the back button
641519,"userAutocomplete is not compatible with Bugzilla configured to use ""local"" usernames"
641792,Some links on Bugzilla Version 2.18rc2 do not function (they open a save as window)
642388,"Description of field days_elapsed missing from global/field-descs.none.tmpl, so it could not be translated"
642948,checksetup.pl requires math-random-secure
643718,"""Search By Change History"" date fields behave wrongly when searching by ""Hours Worked"" field"
644285,"unable to toggle visibility of search blocks when creating a new data set (javascript error ""bz_toggleClass is not defined"")"
644334,Add hook to Bugzilla::Install::Filesystem to allow extensions to create files/directories/htaccess
644524,open url
644722,"Product ACL uses ""AND"" instead of ""OR"""
644962,"All users can see each other in drop-down lists despite the ""usevisibilitygroups"" parameter set to ""on""."
644969,Rename bugmail-common.txt.html to bugmail-common.txt.tmpl
645006,If shutdownhtml set then tweakparams or admin users cannot login
