id,severity,description
552299,normal,Bugzilla does not handle IPv6 loopback address for localhost (::1)
552313,normal,usability enhance
552349,normal,A lot of errors are thrown when an Atom feed queries Bugzilla
552353,normal,HTTP_TRANSFER_ENCODING is undefined when using WebServices
552676,major,"""Change several bugs at once"" mechanisem doesn't work"
553255,normal,config.cgi is extremely slow with lots of products
553266,major,config.cgi?ctype=rdf spends most of its time loading flagtypes from the database
553279,normal,Sort by product with useclassification on includes product in select twice
553422,normal,"I requested assignment of a new password, >24hrs later no email"
553591,major,Custom field value visibility by Status or Resolution does not work
553770,normal,JSON-RPC WebService displays an HTML page when login is required but not provided
553774,critical,User.login does not return any cookies under the JSON-RPC WebService
553818,major,Bug.attachments has the wrong return value format
553913,normal,Many errors that the WebService can throw lack a specific error code
553923,minor,JSON-RPC errors have newlines in them
554052,normal,Can't change email parameters if mailer queue Perl modules are not installed even if use_mailer_queue is off
554086,major,undef error - Not an ARRAY reference at Bugzilla/Object.pm line 202 after reassigning or closing bugs
554409,major,"Scrolling down in bug list after ""dates changed between x and y"" in IE leads to error webpage"
554523,blocker,Release Bugzilla 3.6
554536,normal,"Bug.fields should not be sending the ""values"" item for fields that cannot have values"
554560,normal,Bug.fields has inconsistent visibility_values behavior for the values of built-in select fields
554569,normal,Bug.fields: requesting one field by both name and id returns it twice
554714,normal,"If JSON-RPC dies before method evaluation, errors aren't thrown properly"
554729,minor,User.login in the WebService returns (invalid) cookies when called with bad arguments
554948,normal,Error - Nested quantifiers in regex; when URL contains ++ and user is logged out.
554986,major,Searching Quicksearch using the minus sign operator doesn't work
555318,minor,Login after Password Recovery token issues.
555422,normal,Email::Address is missing from the list of required modules
555424,normal,Reinstate Up/First/Last/Prev/Next <link rel> tags
555538,minor,Unable to add the data in the proper format in the Excel cell (ALT+ENTER Doesn't work)
555931,normal,Need to Install Bugzilla on Windows 2000
555955,normal,Bugzilla CSS throws lots of warnings on Mozilla error console
555984,trivial,Minor typo in edit-multiple JavaScript
556000,trivial,Bugzilla should admit to not being able to search pieces of words
556021,trivial,Bug bareword on request queue page
556045,normal,get_bug_link() requests the localized bug status and resolution too many times
557345,normal,"Edit Bug - Change Product, Components Does Not Update"
557385,blocker,Update the 3.6 Release Notes for the final release
557399,normal,"""use Switch"" is deprecated"
557495,normal,PostgreSQL crashes when deleting a custom field of type BugID
557686,normal,PostgreSQL crashes when deleting a custom field of type Date/Time
557763,normal,default assignee and default qa contact show as '1' and '1' for plugins:.NET (Microsoft)
557769,normal,install-module.pl fails to install DateTime::Locale on RHEL5.2
557806,minor,"When setting the upgrade_notification parameter, an error should be thrown if you don't have all the required Perl modules installed"
557911,normal,"""Don't notify"" Check box when submitting"
558032,minor,"Incorrect ""X votes"" link when viewing a bug"
558199,trivial,Unused variable in Search.pm
558285,normal,gff
558696,normal,"After committing a change, the addressbar changes to https://bugzilla.mozilla.org/process_bug.cgi and prevents refreshing"
558811,normal,would someone please explain this graph
559026,normal,Insecure dependecy in parameter while running with -T switch
559245,major,Internal error when attempting to browse the Administration>Parameters page
559573,normal,"3.6 release notes state that email_in.pl supports attachments now, but the pod docs say otherwise"
559631,normal,checksetup.pl doesn't say anything about perl module List-MoreUtils-0.22
559718,normal,"Bugzilla fails to install modules because of ""Can't call method ""cpan_method"" on an undefined value"""
559988,blocker,Release Bugzilla 3.4.7
560029,normal,輸入不存在使用者id，訊息提示錯誤
560161,trivial,Minor typo in Quicksearch help file
560215,minor,cannot attach any file if maxattachmentsize is 0
560318,major,install-module.pl fails to install DateTime with modern versions of Module::Build and CPAN
560330,normal,Installing DateTime with install-module.pl fails if Module::Build isn't installed
560545,normal,[Oracle] Search.pm calls sql_fulltext_search with duplicate labels
560691,normal,install-module.pl sometimes prompts the user for input when it doesn't need to
560773,minor,Administration > Parameters > Attachment > maxattachmentsize cannot be 0?
560817,normal,Can't add charts for .NET component (leading periods give bugzilla in-dot-gestion)
560862,trivial,defined(%hash) is deprecated in Perl 5.12
560891,normal,report.cgi: 403 Forbidden error when requesting tabular or graphical report.
561041,minor,invoking email_in.pl from the mail queue under suid fails due to insecure chdir
561067,major,"Our 'List Results' ""Change Columns"" redirect results in un-rendered page"
561170,minor,Various warnings thrown when running QA tests with Perl 5.12.0
561213,minor,Large attachment results in blank page - no error reported
561322,normal,Bugzilla reveals database password on error
561348,normal,"Bugzilla's bz_smallminded ""This list is too long for Bugzilla's little mind"" isn't working with Gecko because ':' is encoded"
561379,major,Upgrading from 3.4.4 to 3.6 fails with ORA-01400
561465,normal,User passwords containing commas do not allow proper login
562888,normal,Bug.create via XML-RPC times out when assigned_to is set
563144,normal,advanced search excluding specific keywords does not report bugs without any keywords
563571,critical,Fields in DB not found after upgrade to 3.6
563894,trivial,Milestone URL needs to be removed from documentation
564160,normal,Not localized strings
564433,normal,How localize strings
564629,normal,In the charts aren't displayed national characters
564650,normal,Email_in not using UTF-8
565002,major,"Sending e-mail is crashed.  In apache log ""... Error: no valid recipients"""
565145,blocker,Invalid Parameter 'in_new_bugmail' error after submitting a new bug
565240,normal,colchange.cgi shouldn't send full-page content after its redirect() call
565314,normal,"Cannot remove dependency for fixed bug where blocker is reopened, but can remove block from reopened bug"
565364,trivial,Arrows missing from buttons in change columns screen
565790,blocker,Unprivileged users cannot create bugs anymore
565794,critical,Comments are no longer displayed
565880,normal,Do not throw an error when obsoleting an already obsolete attachment
565920,blocker,Update the Downloads page to also have Bzr instructions
565942,normal,"Bugs can't be changed to the ""Reopened"" status when they went directly from ""Unconfirmed"" to ""Resolved""."
566069,normal,Add an attachment from text input box
566195,blocker,Release Notes for Bugzilla 3.6.1
566198,blocker,Release Notes for Bugzilla 3.4.7.
566199,blocker,Release Notes for Bugzilla 3.2.7
566276,normal,xml packet always return 0 from assigned_to
566299,normal,Linkification of bug#12345 and MR#12345 in Bugzilla
567303,critical,VALIDATOR_DEPENDENCIES doesn't always sort field validation properly
567629,major,"Can't open perl script ""\x96T"": No such file or directory\r"
567670,blocker,"Security Advisory for Bugzilla 3.7.1, 3.6.1, 3.4.7 and 3.2.7"
567671,normal,"Test::Taint throws a warning every time it's loaded, on perl 5.10"
567729,normal,Bugzilla stores LDAP user password
567953,normal,There are duplicate components in the tail of the tabular report
567981,normal,Restore ability for page.cgi pages to contain . characters
567996,normal,All products are selectable in advanced search form
568019,normal,needs help pls : BugZilla LDAP Authentications
568158,normal,"Clicking 'Whining"" on Bugzilla Admin page displays Error message"
568220,normal,Can't search on priorities containing whitespace
568503,normal,config.cgi does not set a charset in Content-Type
569199,normal,Running Cron command for Whining displayed error message
569385,normal,Incompatible with SOAP-Lite-0.711
570441,normal,Canceling my own review request with a new attachment shouldn't send an email
570567,minor,Keyword deleted page does not mention the deleted keyword
570987,minor,"Argument """" isn't numeric in numeric gt (>) at template/en/default/bug/field-label.html.tmpl line 34"
571003,minor,After changing the default milestone name the Action 'Delete' shows up for the default
571498,major,After reseting password and changing password system doesn't allow to login
571636,normal,Search UI should follow a grid design
571637,minor,Custom Search should be behind a show/hide widget
571820,major,G41 LAN Realteck RTL8111DL Gigabit Ethernet controller works Intermittently
571928,normal,bugzilla emails for blocks or depends on changes should include bug summary along with number of bug added/removed
572108,minor,"buglist.cgi: Use of uninitialized value $2 in uc at Bugzilla/Search.pm line 1184, <DATA> line 275., referer: https://***/describecomponent.cgi"
572110,minor,"buglist.cgi: Use of uninitialized value in lc at Bugzilla/Search.pm line 391, <DATA> line 275., referer: https://***/describecomponents.cgi"
572384,normal,When creating a new User account in Bugzilla the email shown is not encoded correctly (for examle the Subject is not shown and Umlaute are not shown correctly
572393,major,The UI of pages is broken in Opera 10.60
572407,normal,Products in Search-Drop-down-list
572423,normal,"""My requests"" is empty"
572603,critical,"If $action eq 'none' in process_bug.cgi, recent_search_for dies"
573441,normal,The attachments.ispatch column is a boolean without a DEFAULT
573450,normal,keyworddefs.description should be NOT NULL
573451,normal,Customizing Bugzilla whine e-mail template
574029,normal,"The red star besides the ""Component"" label in show_bug.cgi has no meaning"
574166,normal,clean_search_url needs to take into account email3 fields.
574566,normal,"""reporter"" is missing from OPERATOR_FIELD_OVERRIDE in Bugzilla::Search"
574892,major,Initial CC and Default QA Contact not set on bugs if the arguments are not passed to Bugzilla::Bug->create
574895,blocker,Release Bugzilla 3.7.2
574896,blocker,Security Advisory for Bugzilla 3.7.2
574940,minor,percentage_complete searches fail on PostgreSQL
575021,minor,anyexact doesn't properly trim values in the list
575022,minor,anyexact percentage_complete searches return every bug in the database
575097,blocker,Cannot display bugs (STS problem?)
575454,trivial,Extra whitespace makes link look bad on index.cgi
575475,normal,ANSI coloring breaks displaying of actual error message during checksetup template precompiling
575497,minor,Error after changing email address if still logged in.
575499,trivial,New advanced search page has a few text-related issues
575501,normal,Custom field doesn't appear when a field it's dependent on appears with a default value
576060,minor,[SECURITY] checksetup.pl with $use_suexec=1 sets .bzr/ and data/webdot/ as world readable
576105,normal,install-module.pl cannot install DateTime or DateTime::TimeZone on Windows
576230,normal,System doesn't attach files during creation of letter.
576231,normal,"All emails are sent only to the administrator , even after adding other users to the aggigned and cc list"
576481,critical,Item not saving
576865,normal,"Bugzilla doesn't detect a browser is x86_64, Build Identifier not always filled in automatically"
576871,normal,Build Identifier not always filled in automatically
576911,minor,"The ""before_table"" hook throws ""uninitialized value"" errors in the web server log"
576912,normal,"Clicking ""Submit Bug"" with the Summary field focused doesn't work because the UI moves"
576916,minor,'keywordaction' is undefined when editing a single bug
576969,normal,Keyword autocompletion doesn't work with charts and reports
577037,major,convert-workflow causes IN_PROGRESS to have a lower sortkey than CONFIRMED
577049,normal,"The next release is 4.0, not 3.8"
577053,major,Upgrading from 2.18 or earlier fails with the new status workflow patch
577054,normal,Cannot delete any field value if that value's field controls any values
577058,normal,collectstats.pl --regenerate fails on PostgreSQL
577080,normal,"bugzilla-3.7.2.tar.gz is 17 Mb in size, much bigger than the usual ~2 Mb for older releases"
577089,normal,Series (new charts) are not updated when running convert-workflow.pl
577149,normal,convert-workflow should rename values in saved searches
577388,normal,xt/search.t incorrectly fails target milestone tests
577407,normal,Several HTML elements have the same ID when editing parameters
577412,minor,Obsolete links pointing to editparams.cgi
577415,normal,Allow positional parameters for XML-RPC
577453,normal,Bugzilla internal error on login
577538,major,xt/search.t does not pass on PostgreSQL
577557,normal,"PostgreSQL cannot test injection with integer columns, for xt/search.t"
577569,minor,[PostgreSQL] longdescs.isprivate casesubstring searches fail with a SQL error
577574,minor,"When creating a new component and an error is thrown, the default roles are cleared"
577575,normal,[PostgreSQL] Having percentage_complete as a buglist column requires having remaining_time in GROUP BY
577577,normal,bz_drop_fk should be tolerant of failure
577582,normal,[PostgreSQL] Can't use changedfrom/to on longdescs.isprivate
577588,normal,xt/search.t is sometimes not properly translating values
577602,major,[PostgreSQL] Can't use multi-selects as buglist columns
577754,normal,"Updating bugs_fulltext is really, really slow"
577765,normal,Positional Parameters in XMLRPC only accepts the first param.
577853,normal,"Implement ""Related Bugs"" field for local bugs that are not dependencies"
577903,major,bugbot doesn't parse flag requests correctly anymore
577956,major,Bugs which were never confirmed cannot be reopened as UNCONFIRMED
578036,normal,Error: Hours Left field is less than the minimum allowable value when no estimates
578197,minor,[PostgreSQL] Fix old altered-to-serial columns that weren't upgraded as well as they could have been
578241,trivial,Use the same ID in enter_bug.cgi and show_bug.cgi for group checkboxes
578253,normal,Autocomplete user names in the UI to add users to watch
578256,normal,Autocomplete user names in the search UI
578258,normal,"Calling votes.cgi with no arguments should either display the user's votes, or give a better error message if the extension is disabled"
578267,minor,Fix a few minor UI issues with the new keyword autocomplete changes
578324,normal,"The ""Hours Left"" field in show_bug.cgi rejects all values passed to it"
578335,normal,"The ""Show next bug in my list"" user pref either doesn't display the next bug or display one from the wrong buglist"
578366,trivial,closing </dl> is missing in pages/fields.html.tmpl
578433,normal,"Can't call method ""id"" without a package or object reference at Bugzilla/Component.pm line 98"
578513,normal,cc_accessible and reporter_accessible should be is_cc_accessible and is_reporter_accessible in the WebServices
578572,normal,User autocomplete ignores letters typed while a response is pending
578599,minor,Hard to scroll past the attachment view in the details screen
578745,normal,Edit classification is missing a reclassify link for Unclassified with a single product
578787,normal,Email addresses are available to anybody who has an account
578815,normal,Almost impossible to efficiently search for 'all my posts'
578958,normal,Sanity check doesn't send unsent mails to addresses form CC list
578962,normal,mail crashed
579189,minor,New methods added to Bugzilla/User.pm by bug 24896 have no POD
579214,normal,"Quicksearch with ""owner:"" is broken"
579218,normal,Email notifications shouldn't assume a fixed-width font
579292,major,"""Hours Worked is greater than 0"" boolean chart crashes"
579367,normal,"Simple search fails for bug alias (Search for Open, Thunderbird, ""Alias"")"
579695,normal,xt/search.t: MULTI_SELECT fields intermittently fail the casesubstring-lc test
579749,normal,Linkify URLs found in attachments (restore the is_url behavior)
579797,blocker,Bugzilla::Group::ValidateGroupName() has been removed despite some scripts still use it
579915,normal,tog-pegasus conflicts with libcmpiCppImpl0-2.0.0Dell-1.1.el5.i386
580214,blocker,"Security Advisory for Bugzilla 3.7.3, 3.6.2, 3.4.8 and 3.2.8"
580366,normal,Use of uninitialized value in split at Bugzilla/Util.pm
580500,critical,Precompiling templates...file error - parse error - account/created.html.tmpl line 37: Assertion ((svtype)((_svi)->sv_flags & 0xff)) >= SVt_RV failed
580761,critical,YUI scripts no longer work
580778,normal,hash keys containing non-word characters such as dashes are dropped from web service params
580865,normal,'Edit' not a clear way of getting to old/advanced attachment view
581189,normal,Full usernames do not appear in whine mails
581311,normal,Various documentation in Bugzilla::Hook is out of date
581316,trivial,Minor typos in notification reason descriptions
581326,minor,Misleading JSON error message
581327,major,"Lists of bugs (aka tags) are broken, because bug IDs are no longer split on commas"
581422,trivial,Tweak attachment detail view
581446,normal,Add me to the bug's CC list if I'm commenting on an attachment
581448,normal,The status field in the table of possible duplicates is not localizable
581622,major,"When a quicksearch includes the ""content"" field, it is limited to 200 bugs"
581663,minor,Directive closed twice
581668,normal,Obsolete groups have no name nor ID when moving a bug to another product
581690,normal,Restore the ability to move several bugs at once to another installation
581693,trivial,Missing whitespace for the auth_failure_action hook
581798,minor,Remove whitespaces from URLs when listing classifications and products in editproducts.cgi
581933,normal,Username autocomplete doesn't work outside ASCII
582209,normal,[Oracle] Bugzilla::DB::Oracle adjust_statement LIMIT code corrupts sub-selects
582339,trivial,Wrong spelling at bugzilla's documentations on Groups and Group Security Section
583154,normal,"If you don't comment while setting the work_time (Hours Worked) field, you get an empty comment in bugmails"
583165,normal,Un(setting) a comment as private doesn't update bugs.delta_ts
583167,normal,"The ""X-Bugzilla-Changed-Fields:"" header in bugmails is unreadable"
583287,normal,Some fields should not be displayed in bugmail for new bugs
583535,trivial,wrap entire line in the Bug List with a <A HREF
583614,critical,Simple Search no longer works
583622,normal,email_in.pl doesn't let me set timetracking fields
583645,critical,[PostgreSQL] Many searches on Pg fail with a taint error
583646,normal,wrong summary on bugzilla quicksearch results page when product/component shortcut is used
583649,blocker,Release Notes for Bugzilla 3.6.2
583690,normal,Crash if I type 'bug 4294967296' in comments for bug
583778,normal,Add the option to edit a bug /comment you already reported
583884,critical,User autocomplete fills in empty values instead of the autocomplete value
584018,minor,"@foo= bar in email_in.pl is not parsed correctly, due to a missing whitespace before ""="""
584021,minor,FILTER txt should also remove &nbsp;
584032,normal,Cannot set requestees on bug creation
584036,minor,_sync_fulltext() not called when (un)setting an existing comment as private
584069,major,IE6 throws many JS errors
584110,normal,"Don't name attachment files ""attachment.txt"" by default, because this confuses IE"
584414,normal,With the latest Bugzilla it is no longer possible to search for bugs with at least x votes
584427,minor,"""Only bugs with at least X votes"" should not be in the ""Search by People"" section of query.cgi"
584428,blocker,Release Notes for Bugzilla 3.4.8
584429,blocker,Release Notes for Bugzilla 3.2.8
584739,major,Email Sent To: No One
585028,normal,QuickSearch: Advanced Shortcut for Priority (P1-P5 as search word) broken (e.g. buglist.cgi?quicksearch=P1+:Bugzilla)
585031,normal,"Search including ""Any of"" assignee or reporter behaves as an AND instead of OR"
585055,normal,Error load custom fields using template portuguese language
585454,minor,"In flagmail, the Date header field splits the Subject header field in two"
585490,normal,Italics for UNCONFIRMED bug links are hardcoded in Bugzilla/Template.pm
585498,normal,RADIUS auth isn't experimental any more
585633,major,checksetup.pl detects wrong version of perl modules
585650,critical,"got cf_ciphase doesn't exist problem when upgrading from 3.2.3 -> 3.6.2,"
585802,normal,Change the cc/user autocomplete (and backend) usermatching to ignore spaces / search on space separated names
585825,normal,RFE: Redirect to a permanent URL after submitting any form.
585852,trivial,"Error message for file_too_large mentions ""non-patch attachments"" when there is no such thing anymore"
585878,critical,Filing first bug crashes Bugzilla
585938,normal,editproducts.cgi and show_bug.cgi report internal error for product with more than 502 versions
586011,normal,Change references to 'DarwinPorts' to 'MacPorts' (proper project name)
586244,normal,The docs should mention mod_expires and mod_headers Apache modules
586497,major,"Cannot create flags.  Receive error ""DBD::mysql::db do failed: Duplicate entry '0' for key 1 """
586871,minor,Convert all Bugzilla->get_fields calls to Bugzilla->fields
586911,normal,Status and resolution unlocalizable in list of potential duplicates
586951,normal,Saved Searches broken when product name updated
587568,normal,Cannot get bug details
588365,normal,"Hours worked, Email notification, timetracking"
588368,normal,custom mapping for some fields in 3.6 are missing
588483,normal,Can't call bug.defined in templates
589100,major,"Bug with keywords in Bugzilla/Bug.pm, causes errors"
589424,normal,possible wrong description for group control examples
589463,normal,Version is now multi-selectable field.
589525,minor,"Useless text ""text"" at line 1821 of administration.xml"
590901,trivial,incorrect formating in opera-10.61
591218,normal,"""Form field longdesclength was not defined"" error while mid-airing again after clicking ""Submit only my new comment"" on mid-air page"
591535,normal,"""Give me some help"" link is no longer necessary, on Bugzilla 4.0"
591610,normal,Custom field doc doesn't include 'Bug ID' type
591636,normal,'Is Mandatory' is not documented at Adding Custom Fields
591638,minor,Editing 'Field Values' is documented as 'Legal Values'
591641,trivial,Confusing wording of explanation of privileges on edituser (canedit vs. canconfirm)
591781,minor,'Voting' section remains in docs
591865,trivial,Test Bug
592012,normal,its no longer possible to edit attachment flags (such as 'patch')
592480,normal,Only one person is added to CC list when multiple are specified
593170,minor,"see_also field incorrectly allows urls like ""show_bug.cgi?id=2323"" (with no domain)"
593173,normal,Local bug linking in see_also should work whether somebody inputs an https or http URL
593881,trivial,Assignment to $[ has been deprecated in Perl 5.12.0
593887,normal,Perl 5.14 requires HTML::Parser 3.67 and DBI 1.614
594155,normal,IE6 throws JS errors when filing new bugs
594518,normal,The Edit Attachment as Comment corrupts the attachment if it's a UTF-8 text file
594527,trivial,"""You are receiving this mail because:"" email footer has dubious English grammar"
594947,normal,show_bug text boxes are not 100% width
594970,normal,Can't change the mimetype for a patch
594990,normal,Strict-Transport-Security header makes it impossible to disable ssl_redirect and makes entire domain strict
595380,normal,Manually-inserted <script src> tags are missing the mtime filter
595410,normal,Displaying a bug with many dependencies is slow
595712,normal,Return to bug page after login doesn't work with javascript disabled
595735,normal,Don't allow regular users remove other CC'd emails except their own
596740,major,xlsx files are corrupted sometimes when downloading as attachment
597683,minor,CreateAccount page displaying error message
597762,normal,The new messages for missing field values for bugs are not too visible as they should be
597772,minor,Bugzilla::Bug::add_see_also does not check for undef input
597779,normal,Advanced search for more than one keyword doesn't work
597833,normal,Add ability to find bugs considering synonyms and anthonyms words in title
598147,normal,"Can't call method ""isa"" without a package or object reference at ./email_in.pl line 377."
598193,minor,"doing an advanced search for ""matches"" gives Illegal Search error"
598377,normal,can not send e-mail to global watcher if the user is disabled
598698,trivial,Possible unneeded selectrow_array() call in Bugzilla::Install::make_admin()
599023,normal,importxml.pl fails if UNCONFIRMED is the single bug status allowed when reporting a new bug
599262,minor,Need feature to edit long description
599263,minor,Text message
599264,minor,Submit error
599399,normal,"When adding custom field and selecting drop down box based on product, does not work"
599539,normal,Update the mod_perl.pl code for Apache2::SizeLimit 0.92
599552,minor,CGI.pm compile options are different under mod_perl than normal
599953,normal,Editing an advanced search doesn't remember values passed to discrete custom fields added by extensions
600492,normal,chfieldfrom/chfieldto dates are no longer validated
600494,normal,deadlinefrom/deadlineto dates are no longer validated
600495,normal,Searching by field ranges fails when chfieldto specified
600496,normal,Can't search for bugs created before a certain date
600516,normal,Content Type is not displayed when trying to add attatchments on some computers/browsers
600578,normal,checksetup.pl reports modules missing when they are present
600598,normal,"Occasional ""unblessed reference"" software error in process_bug.cgi"
600616,normal,show_bug.cgi: Invalid parameter passed to Bugzilla::Search::Recent::_init
600674,normal,"When a dependency is set, provide the bug summary in the email notification"
600810,major,[XMLRPC] Soap error after upgrade 3.2.5 -> 3.6.2
601218,trivial,Do not display (show) when the CC list is empty
601370,trivial,content_type does not work as a search parameter
601371,minor,bug_status_type does not work as a query parameter
601524,normal,Linkified bug summaries in buglists look weird
601572,normal,LDAP authentication fails where user has non 7-bit character in password
601848,normal,percentage_complete searches are broken in various ways
602458,normal,is_mandatory is missing from Bug.fields output
602832,normal,008filter.t doesn't catch [%~ ~%] correctly
603121,normal,"When creating a new bug, the fields in summary aren't translated"
603160,normal,don't clear $ENV{PATH} on windows
603566,major,bxwbxj
603596,normal,autochange status when change assigne
603598,normal,Any users can change any preferences of any bugs
603654,normal,Searching for %user% returns Zarro Boogs
603754,normal,bugzilla 3.6.2 has the docs for 3.2.2
603762,trivial,"Margins between header, footer, and content are not consistent"
604107,normal,custom fields of type Drop Down with value of 0 not exposed in xml and deletion in web ui fails
604255,blocker,Release Bugzilla 4.0rc1 and 3.6.3
604256,blocker,Release Notes For Bugzilla 4.0rc1
604388,normal,The old chart file name should be renamed on a product rename
604522,normal,t/012throwables.t doesn't catch new user errors correctly
604942,major,Getting then message 'undef error - Cannot determine local time zone' while searching and while submitting new bug
605425,normal,Non english-templates are no longer compiled
605693,normal,Make config.cgi?ctype=rdf faster
605824,minor,"CSS and JS expiry scheme doesn't work with mod_perl enabled, clobbers error log"
606168,normal,"""Bugzilla is pondering your search"" page is sent together with search results"
606254,normal,bugzilla incorrectly detects Android stock browser's platform
606511,normal,Bug.search should allow use of include_fields and exclude_fields
606518,normal,query.cgi#chart doesn't work anymore (again)
606618,critical,Bugzilla 4.0 and Trunk need a YUI upgrade to avoid .swf XSS vulnerability
606854,blocker,"Security advisory for Bugzilla 4.0rc1, 3.6.3, 3.4.9 and 3.2.9"
607323,normal,"""ExpiresActive not allowed here"""
607332,normal,[Simple Search] should reduce the results with more keywords
607581,minor,URLs in the See Also field are not linkified when the user is logged out
607649,normal,SMTP::TLS is not shown in mail_delivery_method after successfully installing SMTP::TLS cpan module
607675,normal,"When coming back to show_bug.cgi by clicking the ""Back"" button of the browser, an open bug cannot be resolved anymore"
607716,normal,The attachment content is pasted into a comment when editing an attachment with JS disabled
607966,normal,Use of qw(...) as parentheses is deprecated since Perl 5.13.5
608179,normal,Flags do not appear on the attachment create page
608188,blocker,Release Notes for Bugzilla 3.6.3
608437,trivial,Unused variables passed to flag/list.html.tmpl
608472,major,Bugzilla 3.6.2 and redirection problems Options
608645,blocker,Release Notes for Bugzilla 3.2.9 and 3.4.9
608671,critical,bugzilla remember last login data even another user login later
609404,minor,Components named with commas yield inaccurate searches
609538,normal,Auto duplication detect problem.
609817,minor,Keywords field covers custom fields.
610279,normal,Download page update: localized templates
610739,normal,YUI-generated tabular reports do not work if only one axis is set
610767,normal,convert-workflow missing transitions to CONFIRMED
610812,normal,Product name conflict while doing simple search
610959,normal,Error in sending email while reporting a new bug
611129,major,Quicksearch fails in 3.6.3 if List::MoreUtils is not installed
611201,critical,Interim Security Advisory for CGI.pm issue
611623,normal,The alias is not filtered in QuickSearch when passed to show_bug.cgi
611645,normal,Search feature has logical error
611891,minor,Don't generate cookies for logins done over GET via the WebService
611974,normal,sql_from_days fails with postgresql 8.4
611979,normal,Undefined subroutine &Bugzilla::Config::Advanced::check_multi when enabling strict_transport_security
612347,normal,Syntax errors in bugzilla.dtd prevent parsing of bugs
612888,minor,Remove mention of 3.0.x from Localizer's Guide
614507,normal,"Language, Localization selection"
615636,trivial,Labels badly aligned when editing versions and milestones in admin pages
616341,normal,Fix Search.pm to understand the new tagging system
616381,normal,assignee does not receive email about change to bugs.
616679,normal,A User with local editcomponents privs should be able to set the grant and request groups to groups the user belongs to only
616981,normal,sql_string_until called by whine.pl fails with PostgreSQL when profiles.login_name does not contain '@'
617030,normal,JSONP code does not conform to the docs and throws an error with code 3200
617280,normal,please provide a way to clone/copy (append) a product's settings
617308,major,Checksetup fails to populate a new DB and tries to convert charset to utf8
617477,normal,"Update the POD for Bug.update, fix error codes, and make Bug.update more consistent"
617590,normal,aaaaaaaaaaaa
617641,normal,Tabular reports involving real names generate a SQL error
617676,normal,"Wrong URLs in the ""Total"" row at the bottom of tabular reports when JS is enabled"
617684,normal,Values starting with a dot or an underscore are no longer hidden in reports
617708,normal,"Bugzilla should autodetect *.log attachments as text/plain, not text/x-log"
617924,normal,Error message not prompted while trying to logged in with invalid user name & password.
618161,minor,"""our $VERSION = BUGZLILA_VERSION"" fails on Perl 5.12 if BUGZILLA_VERSION contains ""rc"" or non-numeric characters"
618271,minor,Advanced Search: Summary field is used twice
618841,trivial,"bare word ""bug"" on release note"
618842,trivial,"Should ""checksetup.pl"" be quoted with kbd tag in release note?"
618844,trivial,Apache module must be 'enabled' (release note)
619203,major,"XSS issue, by way of header injection in xml.cgi"
619555,minor,Fix the description of Bug.attachments
619581,normal,bzdbcopy.pl is broken on trunk and doesn't work with SQLite
619588,normal,XSS flaw in Bugzilla can lead to theft of user credentials
619594,critical,"An attacker can recover a password change token, and change the password of any account."
619637,major,[SECURITY] XSS via real_name field in user autocomplete
619648,major,[SECURITY] XSS via short_desc in possible duplicate detection table
619987,critical,Stored XSS (Stored Cross site scripting)
619994,critical,Bugzilla is vulnerable to stored cross site scripting
620011,normal,test
620037,blocker,"Release Bugzilla 4.0rc2, 3.6.4, 3.4.10, and 3.2.10"
620234,normal,buglist.cgi runs forever with bogus
620519,blocker,Announce deprecation of Windows 2000 support on all branches
620540,blocker,"Security Advisory for Bugzilla 4.0rc2, 3.6.4, 3.4.10 and 3.2.10"
620694,trivial,MySQL is not 'required' RDBMS for Bugzilla (glossary.xml)
620786,normal,Can't locate parent.pm
620946,major,Able to see the description of a confidential bug even after log out
620985,normal,SMTP Authentication is not available
621104,major,[SECURITY] User preferences pages lack CSRF protection
621109,minor,[SECURITY] Column changing lacks CSRF protection
621111,normal,"WebService::Bug.update return ""500 Internal Server Error"""
621591,critical,Critical Security Issue In Bugzilla Since 2.14: Early-Access Patch
621597,normal,The recommended mod_perl configuration doesn't include arch-specific directories in lib/
621670,major,Upgrading RedHat5 packages via yum update fails with rpm_check_debug
621852,normal,To confirm user e-mail address change bugzilla asks for old e-mail address while it is displaying it
621881,normal,CC Addition changed the severity on chrome browser + Windows XP
621925,normal,Simple extensions throw 'used only once' warnings when called
622048,normal,checksetup.pl fails with message: Adding new column 'isactive' to the 'products' table
622065,normal,"How to enable ""Bugzilla Mail Interface"" in Bugzilla build 3.6.3?"
622079,normal,Changing the group which can bless all groups
622204,major,Bugzilla::Migrate crashes trying to create bugs with resolutions
622437,minor,Remove 'colchange_columns' hook from the Example extension
622460,minor,Bugzilla shouldn't allow user icons to be on remote servers
622487,minor,"Product and component  mismatch , a product without any component gets component of other projects in advance search"
622679,normal,Autocomplete suggests inactive/disabled accounts as matches
623090,normal,"Dep. tree and ""view as bug list"" contain different bugs."
623225,normal,link to bug query from tabular report has extra criteria causing all bugs to be reported.
623408,normal,Message-ID is gone in bugmail for new bugs
623476,major,"SCMBUG : while starting daemon giving ""Scmbug error 79"""
623914,major,"On Windows, several Perl modules reported as being installed by checksetup.pl cannot be loaded by Bugzilla"
624414,normal,"The ""Possible duplicates"" table in enter_bug.cgi no longer works (BUGZILLA.value_descs is undefined)"
624664,major,unable to register account
